,idx,word_guesses,first_pass,solution_words,solution
1164,1164,polli;dive;Rodi;lane,A M polli N E dive T Rodi lane NO,Ampolline;di;vetro;di;laneno,Ampolline di vetro di laneno
1165,1165,poma;asso,SAM poma asso SA,Sampa;maassosa,Sampa maassosa
1166,1166,Ra;testa;arco,P Ra testa CI arco,Pratesta;ciarco,Pratesta ciarco
1167,1167,orate;nono,C orate nono TI,Corà;teno;noti,Corà teno noti
1168,1168,indios;ovallo;tre;ore,indios I T R ovallo tre A M ore,In;Dio;si;trova;l;otreamo;reame,In Dio si trova l'oltreamo reame
1169,1169,Esse;rotti;Tampa;la,Esse rotti Tampa la,Esser;ottima;palla,Esser ottima palla
1170,1170,odi;corti;liana,FOT odi corti NA liana VE,Foto;di;Cortina;liane;avve,Foto di Cortina liane avve
1171,1171,tre;rie;bastioni,V E tre rie DI bastioni NO,Vetrerie;di;bastino,Vetrerie di bastino
1172,1172,scolari;more;su;sultano;avidi,scolari R U more sultano I P avidi,Sc;umoré;soltanoipa;v;idi,Scolar umoré soltanoipa v idi
1173,1173,pero;pero,O pero pero ALE,Operopero;paolare,Operopero paolare
1174,1174,forte;nei;loro;di;dardo,forte nei loro di dardo,Forte;nei;loro;di;dardo,Forte nei loro di dardo
1175,1175,trave;Sardegna;serti;cani,AT trave R Sardegna serti A FRI cani,Attraversar;degnarsi;federicani,Attraversar degnarsi federicani
1176,1176,con;su;rotti;la;di;versi,con su rotti la di versi,Consurot;tili;diversi,Consurot tili diversi
1177,1177,mina;ontano,C mina C ontano,Cminac;onano,Cminac onano
1178,1178,rio;pero,B rio pero ALE,Briope;roiale,Briope roiale
1179,1179,porta;in;data;ondata,porta B L in data S F ondata,Porta;blindata;sondata,Porta blindata sondata
1180,1180,ellissi;leva;calvi,B ellissi leva DI calvi NO,Bellissile;vedical;vi;novano,Bellissile vedical vi novano
1181,1181,cast;rare;reti,cast U rare P A reti,Casturare;pareti,Casturare pareti
1182,1182,rotti;menta,rotti A F menta,Rotta;fentata,Rotta fentata
1183,1183,colli;asta,colli N E asta V E,Colline;estate;avé,Colline estate avé
1184,1184,ali;anta,PA N ali anta TA,Panal;italiana,Panal italiana
1185,1185,Po;ara;pipa;alberi,Po R T ara M pipa N T alberi,Portar;ampi;pantalberi,Portar ampi pantalberi
1186,1186,dio;dei;Ra,O dio dei T E Ra,Odiode;itera,Odiode itera
1187,1187,orata;ori,PRU orata NS ori,Proorata;nostori,Proorata nostori
1188,1188,lama;tram;ala;Ra,lama E S tram ala C Ra,La;maestra;malacra,La maestra malacra
1189,1189,ovino;odi;sesto,R ovino S odi S sesto,Rovinoso;dissesto,Rovinoso dissesto
1190,1190,bar;fra;porto,LI bar fra porto,Libar;fra;porto,Libar fra porto
1191,1191,rete;aura,PA rete SF aura,Parete;sfaura,Parete sfaura
1192,1192,ossa;nota,GR ossa BI nota,Grossa;binotata,Grossa binotata
1193,1193,vera;aia,vera aia,Veraia;aia,Veraia aia
1194,1194,attiva;cani,C attiva B cani,Cattivi;bani,Cattivi bani
1195,1195,telara;anaconda;orso,ZE telara L anaconda LD orso,Zete;laranana;con;dordo,Zete laranana con dordo
1196,1196,occhi;Mosa,BO C occhi U Mosa,Bocco;chiumosà,Bocco chiumosà
1197,1197,benna;prodigi,VI benna TO prodigi,Viben;notoprodigi,Viben notoprodigi
1198,1198,noci;ibisco;tini,noci N T ibisco T tini,Nocintibi;scottinini,Nocintibi scottinini
1199,1199,Ciad;Idas;ami,S Ciad Idas G ami N E,Scia;di;dagamine,Scia di dagamine
1200,1200,lato;rane,lato rane S A,La;Torana;nesa,La Torana nesa
1201,1201,piramidi;lago,A M piramidi CA lago,Ampi;rami;di;calagogo,Ampi rami di calagogo
1202,1202,amo;some;manico;ondine,F amo some R manico L ondine S E,Famoso;merciondine;sondinese,Famoso merciondine sondinese
1203,1203,ari;pie,A M ari pie,Amari;pie,Amari pie
1204,1204,erica;gogna,V erica R gogna,Veri;carogna,Veri carogna
1205,1205,saggio;dio,ES saggio dio SI,Essega;godosi,Essega godosi
1206,1206,ori;eco;Era,GL ori O eco NDI Era,Glorioe;condiera,Glorioe condiera
1207,1207,avo;ree;in;cassero;lepre;etto,L avo RA ree in cassero BI lepre C etto,Lavorare;e;incasseroble;precetto,Lavorare e incasseroble precetto
1208,1208,atto;Renzo,atto Renzo,Attore;nzo,Attore nzo
1209,1209,nano;Pan;Era,U nano I O Pan T Era,Una;noiosa;pantiera,Una noiosa pantiera
1210,1210,arca;nota;foro;cesta,arca nota foro cesta,Arcano;tao;forocesta,Arcano tao forocesta
1211,1211,Como;nati,A Como TTO nati,Acome;tontoni,Acome tontoni
1212,1212,ante;divi;negri;articoli,M ante L LO divi S O negri articoli A RO,Mantello;di;visone;grarit;colario,Mantello di visone grarit colario
1213,1213,asi;terra;asi;ara,asi O T terra SE asi F ara,Aiso;tt;erasesa;if;ara,Aiso tt erasesa if ara
1214,1214,in;avere;la;mini,in T avere D E la mini,Intavere;del;aminim,Intavere del aminim
1215,1215,ostinati;re;ori,B R ostinati re TT ori,Brosi;natirettori,Brosi natirettori
1216,1216,rena;turate;muta,rena turate muta,Renaturata;muta,Renaturata muta
1217,1217,arco;alberi;pie,N arco T I alberi R A pie,Narcoital;ber;irapie,Narcoital ber irapie
1218,1218,postino;ancora;per,postino N ancora SCO per TI,Posti;non;ancora;scoperti,Posti non ancora scoperti
1219,1219,testi;star;risi;a,testi star risi a,Testi;st;arri;risia,Testi st arri risia
1220,1220,nano;leva,U nano NI leva,Un;anonile;vela,Un'anonile vela
1221,1221,per;resina;dito,S per P resina U dito,Sperperse;nuditoto,Sperperse nuditoto
1222,1222,rivolta;mora;ile,BA rivolta M E mora B ile,Barivolta;memorabile,Barivolta memorabile
1223,1223,olla;esili;coni,C olla N T esili coni C O,Collante;siliconico,Collante siliconico
1224,1224,in;orata,in VA orata FFI,Invorata;ffì,Invorata ffì
1225,1225,aro;di,V aro di T A,Varò;dita,Varò dita
1226,1226,spedaletto;nati,spedaletto M I nati,Spela;letterati,Spela letterati
1227,1227,pesce;otri;tino,pesce F I L otri ES tino,Pe;sefiloto;triestino,Pe sefiloto triestino
1228,1228,risi;cono;Anteo;sale,C risi E cono MI Anteo LOS sale,Crisi;economia;monetosale,Crisi economia monetosale
1229,1229,risi;divo;zio,C risi divo CA zio NE,Crisi;di;vocazione,Crisi di vocazione
1230,1230,narice;umano;telefono;ali;iene;isola,U narice TT umano R telefono V ali G iene isola I,Una;ricette;molto;relefo;no;valigiene;si;oliai,Una ricette molto relefo-no valigiene si oliai
1231,1231,prati;caci;timido,prati caci timido,Pratica;citimido,Pratica citimido
1232,1232,ria;ori;ontano,G ria I ori C ontano,Griario;ricontano,Griario ricontano
1233,1233,Ra;artemisia;cono,T Ra TT artemisia cono MIA,Trattar;temi;s;iconomia,Trattar temi s'iconomia
1234,1234,ami;camere;fata,ami camere fata,Amica;merefata,Amica merefata
1235,1235,re;siepi;odi,re I O siepi S odi,Reiosiepi;sosodi,Reiosiepi sosodi
1236,1236,ave;intere;statua;zie,ave R E intere S statua TI zie,Avere;interessatù;aziezie,Avere interessatù aziezie
1237,1237,Ontario;pero,VOL Ontario pero SI,Volontario;perosi,Volontario perosi
1238,1238,bar;carena;re;tane,IM bar carena R re L O N tane,Imbarcar;are;narel;ontane,Imbarcar are narel ontane
1239,1239,re;oratore;chiare,P re SS oratore chiare,Presso;rat;orchestrare,Presso rat orchestrare
1240,1240,spia;nero,spia nero SSO,Spianer;osso,Spianer osso
1241,1241,dea;parole,I dea parole A L E,Idea;parolée,Idea parolée
1242,1242,prati;re;agli;Belgio,prati C A re agli Belgio CO,Praticare;agli;bel;gioco,Praticare agli bel gioco
1243,1243,esca;lima;more,esca CO lima R more I,Escacoli;marmorei,Escacoli marmorei
1244,1244,squadra;mina,squadra mina,Squadra;minata,Squadra minata
1245,1245,lancia;ancora,lancia IN ancora TA,Lancia;in;arrota,Lancia in arrota
1246,1246,lame;di;Cina;in;dispensa;bi,lame di Cina in dispensa bi L E,La;medicina;dispensabile,La medicina dispensabile
1247,1247,Ella;re,Z Ella MO re,Zell;am;ore,Zell am ore
1248,1248,alci;aridi,OR alci N aridi,Orali;caridi,Orali caridi
1249,1249,Verona;costo;Dallas;arpa,BA Verona S costo Dallas C I arpa,Bavero;nascosto;dalla;sicarpa,Bavero nascosto dalla sicarpa
1250,1250,in;presa;ile;arma,in presa B ile F arma CO,Inpresabile;farmaco,Inpresabile farmaco
1251,1251,Pisa;mura,CA Pisa mura I,Capi;samurai,Capi samurai
1252,1252,eredi;ha;colt;nate,OP eredi C ha colt S A N nate,Opere;di;Chacolt;Santanate,Opere di Chacolt Santanate
1253,1253,Ra;zio;Sam;pio,G Ra zio Sam IS pio NE,Graziosa;miss;pioenne,Graziosa miss pioenne
1254,1254,Alice;edera;divi,C Alice C edera divi NO,Calice;cedè;ra;vino,Calice cedè ra vino
1255,1255,chiesa;articoli;dee,chiesa G articoli E dee D A,Chi;è;sarti;colide;e;ed,Chi è sarti colide e ed
1256,1256,Sardegna;dio,CAU Sardegna dio RI,Casar;del;gandori,Casar del gandori
1257,1257,ciocche;usa,B O C ciocche usa,Bocci;ocheusa,Bocci ocheusa
1258,1258,attiva;scolari,TR attiva scolari,Tratti;vascolari,Tratti vascolari
1259,1259,dama;federe;Argo;ovile,dama S federe N D AG Argo SC ovile,Damasse;fed;endargar;goscovile,Damasse fed endargar goscovile
1260,1260,oche;oca;osa;circolare,CI oche P oca C osa POC circolare,Ciò;ch;è;poca;cosa;poco;cal;rare,Ciò ch'è poca cosa poco cal rare
1261,1261,unica;mina,T unica mina,Tunica;minata,Tunica minata
1262,1262,Verona;otre;tino,PO Verona N otre N tino,Povero;nato;trentino,Povero nato trentino
1263,1263,fa;Cile;nero,fa Cile nero FF,Facile;neroff,Facile neroff
1264,1264,monili;avi;giare;epe;colo,monili B B I avi A G giare epe R I colo SO,Monil;bbiavi;aggiare;e;pericoloso,Monil bbiavi aggiare e pericoloso
1265,1265,teda;eco;mici,S teda LI eco N O mici,Stedali;economici,Stedali economici
1266,1266,pie;riace;ale,I M pie G A riace T ale,Impiegari;acetale,Impiegari acetale
1267,1267,avidi;auto;osti,G R avidi S auto S C osti,Gravi;disauto;scosti,Gravi disauto scosti
1268,1268,sol;chiama;ori,sol L chiama T ori CO,Soldi;amatori,Soldi amatori
1269,1269,avidi;sordi,G R avidi sordi N I,Gravi;disordini,Gravi disordini
1270,1270,sciame;osa,PO sciame NZI osa,Posa;cinemiosa,Posa cinemiosa
1271,1271,faro;pere;dotati;ali,faro pere dotati ali,Far;opere;dotatiali,Far opere dotatiali
1272,1272,osti;are;avi;lenza,osti M E N T are L avi O lenza,Ost;imentarela;vi;olenza,Ost imentarela vi olenza!
1273,1273,spia;esperto,spia LI esperto,Spialie;sperto,Spialie sperto
1274,1274,avi;nane,C HI avi nane R I,Chiavina;neri,Chiavina neri
1275,1275,re;di;ali,C re di E V ali,Credi;evivali,Credi evivali
1276,1276,Asti;Muzio;Ario,B Asti Muzio N TR Ario,Bastimo;zontrario,Bastimo zontrario
1277,1277,mais;rana,SA mais ST rana,Samaì;istrana,Samaì istrana
1278,1278,sarda;re,VER sarda BE re,Versar;da;bere,Versar da bere
1279,1279,buca;cavi;liana,buca LI cavi R G I liana,Bucalica;virgiliana,Bucalica virgiliana
1280,1280,est;aro,ON est aro TTA,Onestà;rottata,Onestà rottata
1281,1281,vele;arpia;coni,N O vele GG arpia coni AN E,Nove;legge;ripiaconiane,Nove legge ripiaconiane
1282,1282,Al;attiva;teso;riso,Al C attiva N teso R riso,Alcattivante;sorriso,Alcattivante sorriso
1283,1283,la;carico;data,DA la RI carico R data,Dala;ricarica;ordata,Dala ricarica ordata
1284,1284,api;cola;orana,U N api C cola M AN orana,Una;piccola;manorana,Una piccola manorana
1285,1285,para;sarde,para FRA sarde T TI,Parafrasar;detti,Parafrasar detti
1286,1286,remi;Mida;tana,T remi Mida N tana TI,Tre;dim;idantanati,Tre dim idantanati
1287,1287,esca;ori;ossa,P esca R E ori G ossa,Pescare;origo;sossa,Pescare origo sossa
1288,1288,amo;tra;colletti;navi;usci,UN amo S tra colletti navi usci T A,Una;mostra;collettiva;nuiscita,Una mostra collettiva nuiscita
1289,1289,Cooper;resi;lista,Cooper O resi M BO lista,Coopero;resimbolista,Coopero resimbolista
1290,1290,care;tomo,GI O care tomo V E,Giocare;tomo;voce,Giocare tomo voce
1291,1291,ortica;nidi;lago,C ortica LZO nidi FU lago,Corti;calzoni;di;fulaggo,Corti calzoni di fulaggo
1292,1292,aria;parole,F aria LO parole,Fari;alopare,Fari alopare
1293,1293,Cooper;rea;ratto,Cooper O rea S T ratto,Coopero;realtato,Coopero realtato
1294,1294,rocca;are,rocca S O F are,Roccasofa;re,Roccasofa re
1295,1295,in;erneut,in TRI erneut DI,Intrire;uedi,Intrire uedi
1296,1296,iris;neo;nato,P iris neo R DI nato,Pirisne;ordinato,Pirisne ordinato
1297,1297,orto;nidi;lago,P orto nidi C A lago,Portoni;di;calagno,Portoni di calagno
1298,1298,schede;Pan;orbi,TA schede I Pan T orbi,Tasche;dei;pantorbi,Tasche dei pantorbi
1299,1299,roditori;tino,ME roditori S tino,Mero;dioristinto,Mero dioristinto
1300,1300,Pan;Era,NO IO Pan T Era,Noiopa;ntera,Noiopa ntera
1301,1301,artemisia;ami,D artemisia S ami,Dar;temi;s;Asia,Dar temi s'Asia
1302,1302,edera;danza;Orlando,CHI edera LFI danza TO Orlando,Chieder;al;fidanzato;or;lan,Chieder al fidanzato: or lan?
1303,1303,agave;rame;tela,P agave rame N tela UTA,Paga;veramente;lauta,Paga veramente lauta
1304,1304,ari;lessi;ile,O R ari OF lessi B ile,Orario;flexible,Orario flexible
1305,1305,asse;ile;nodi;baco,C asse D ile G nodi CA baco,Casse;di;legno;di;cabacò,Casse di legno di cabacò
1306,1306,asso;eco;i;ara;conta,SP asso eco RZ i TT ara C conta T A,Spassoe;corzittara;contatata,Spassoe corzittara contatata
1307,1307,sir;esse;mento,sir IO S esse PI mento,Siriossese;pimento,Siriossese pimento
1308,1308,pere;ree;letti,pere O ree C letti CO,Pereore;eccellito,Pereore eccellito
1309,1309,versi;nidi;rossi,IN versi O nidi rossi A,Inversioni;di;Rossia,Inversioni di Rossia
1310,1310,Verona;vaso;Io,PO Verona vaso BET L Io,Povero;navaso;b;etlio,Povero navaso b etlio
1311,1311,mici;avo;Ontario,O mici D avo L Ontario,Omicida;volontario,Omicida volontario
1312,1312,capi;oche;iene;erica,capi T AN oche V iene DA LL erica TTA,Capitano;che;viene;dalla;Ricatta,Capitano che viene dalla Ricatta
1313,1313,foro;cavi;ia,foro L I cavi S ia,Forolica;visia,Forolica visia
1314,1314,attiva;in;in;azione,C attiva in CL in azione,Cattivi;inclinazioni,Cattivi inclinazioni
1315,1315,asso;Reno,SP asso Reno RIE,Spassore;norie,Spassore norie
1316,1316,tino;etti,PA tino N N etti,Patini;nnetti,Patini nnetti
1317,1317,erica;tosa,PL erica N tosa,Pleri;cantosa,Pleri cantosa
1318,1318,titolo;la;Tati,titolo ELL: la SI Tati,Titoloel;lasciati,Titoloel lasciati
1319,1319,papi;ogiva;enti,papi R O L ogiva L enti,Pirorogoli;valenti,Pirorogoli valenti
1320,1320,ali;nodi;lago,TA ali nodi C A lago,Taalino;di;calagno,Taalino di calagno
1321,1321,lord;vela,lord IS vela TI,Lordise;latiti,Lordise latiti
1322,1322,aia,GA aia,Gaja;iana,Gaja iana
1323,1323,asino;Daytona;are,asino DE Daytona L IT are,Asinodea;dilonata,Asinodea dilonata
1324,1324,sedia;pere,A sedia M pere,Asedi;amperate,Asedi amperate
1325,1325,lidi;con;orme;la,V A lidi con orme T T la,Validi;conformette,Validi conformette
1326,1326,iro;vate;esca,V iro DO vate D esca,Virò;dodova;tedesca,Virò dodova tedesca
1327,1327,tra;sci,tra sci G I A,Trasci;gia,Trasci gia
1328,1328,anitra;gin;lidi;seri,P anitra RI gin A lidi seri A L,Pani;trariginali;di;Serial,Pani trariginali di Serial
1329,1329,orsetto;dotto;arco;sire,P orsetto dotto IN arco sire O,Porsetto;dottino;corso,Porsetto dottino corso
1330,1330,Ra;zio;Sam;sesto,G Ra zio Sam IS sesto NE,Graziosa;miss;estate,Graziosa miss estate
1331,1331,testa;para;orate;ali,testa RA P para TI M orate DI ali,Testar;apparato;meteoridali,Testar apparato meteoridali
1332,1332,la;mazzo;gote,A la mazzo N gote,Alamaz;zongote,Alamaz zongote
1333,1333,leva;dita,PRI leva E dita,Prive;vadità;tata,Prive vadità tata
1334,1334,orme;di;sai;capre,E N orme di sai capre C O L O,Enorme;disacapre;precolò,Enorme disacapre precolò
1335,1335,aro;edile;Giona,P aro N edile Giona RI,Parone;di;legionari,Parone di legionari
1336,1336,api;asso,TUR api asso SA,Turpa;isossosa,Turpa isossosa
1337,1337,aratro;rei;pia;odi;Erato,S aratro rei NU N pia NT odi SP Erato,Saratrore;in;un;pianto;disperato,Saratrore in un pianto disperato
1338,1338,inesorabili;tacchi,GR inesorabili S tacchi,Grine;sorabilistaci,Grine sorabilistaci
1339,1339,est;arpe;lessi,D est arpe R P lessi T A,Destar;perplessità,Destar perplessità
1340,1340,pipe;siero;sieri;fritti,TI pipe N siero sieri F fritti VI,Tipi;pensierosi;e;rifrittivi,Tipi pensierosi e rifrittivi
1341,1341,parete;aia,ZAP parete R aia,Zappare;tener;aia,Zappare tener aia
1342,1342,case;Lario;nati,case L Lario R D I nati,Casellari;ordinati,Casellari ordinati
1343,1343,federa;arancio,federa FF arancio SI,Fede;raffanciosì,Fede raffanciosì
1344,1344,Ero;cobra;Pellico;etti;ari;arsi,Ero I C cobra P Pellico STR etti ari T IR arsi,Eroico;brappello;Cristetti;a;ritirarsi,Eroico brappello Cristetti a ritirarsi
1345,1345,tecnico;osa;in,tecnico I osa F in E,Tecnicoiso;fine,Tecnicoiso fine
1346,1346,vite;nata,BI vite PA nata,Bivitepa;nata,Bivitepa nata
1347,1347,butteri;sci,T O butteri sci A,Tobutte;riscia,Tobutte riscia
1348,1348,Capri;Daytona;coni,Capri Daytona coni,Capriaday;tonaconi,Capriaday tonaconi
1349,1349,S-3;artemisia;oche;remo,E S-3 IN artemisia P oche remo TE,Esignati;misi;a;poche;remote,Esignati misi a' poche remote
1350,1350,orme;di;sesto,EN orme di S sesto,Enorme;dissesto,Enorme dissesto
1351,1351,ostinati;stria;rei,GR ostinati S A stria E rei,Gros;tinatisti;aerei,Gros tinatisti aerei
1352,1352,Ra;dotto;Vega,P Ra dotto Vega NO,Pradotto;vegano,Pradotto vegano
1353,1353,mais;ile,N E mais B ile,Nemais;bilé,Nemais bilé
1354,1354,orbo;redi;denti,S orbo redi P EN denti,Sorboredi;pendenti,Sorboredi pendenti
1355,1355,Elena;dito,ALB Elena RI dito,Albela;renditore,Albela renditore
1356,1356,oca;tori;mas;vello;peri,GI oca tori O R mas vello SU peri ORE,Giocatori;ormai;s;vello;superiore,Giocatori ormai s vello superiore
1357,1357,passa;agli;ad;api;dita,passa C agli ad I api N E dita,Passacaglia;di;piano;editata,Passacaglia di piano editata
1358,1358,leva;randello,ULTi leva DiPi randello,Ultile;vadipirà;di;pandello,Ultile vadipirà di pandello
1359,1359,veli;articoli;asso,B RE veli T I articoli asso SO,Breve;litirico;liosso,Breve litirico liosso
1360,1360,nane;are;nani,CA nane LL are nani A,Cananella;renna;niana,Cananella renna niana
1361,1361,Ra;artemisia;api;Urano;Ra,T Ra TT artemisia LL api TT Urano ST Ra,Trattar;temi;sialla;pittura;nostra,Trattar temi sialla pittura nostra
1362,1362,arnesi;ancora;con;erma,S arnesi ancora con F erma,Sarnesiana;riconferma,Sarnesiana riconferma
1363,1363,esca;osti,esca S C osti,Esç;ascosti,Esç ascosti
1364,1364,epe;colo;re;are;chiavi;Le;ladro,epe R I colo SO re S T Are chiavi Le ladro G A,è;pericoloso;restare;chiavi;nella;droga,è pericoloso restare chiavi nella droga
1365,1365,Diogene;federe;ori,STU Diogene R I federe N ori,Studios;generife;dei;seroni,Studios generife dei seroni
1366,1366,su;orata;nidi;tesa,su A orata N nidi N tesa,Suorata;ninda;i;niente,Suorata ninda i' niente
1367,1367,ontano;tea;pica,P ontanto NI tea TI pica,Pontanto;nitipica,Pontanto nitipica
1368,1368,orata;su,EVI orata su RE,Eviorata;sure,Eviorata sure
1369,1369,orata;menti,EVI orata D I menti,Eviorata;dimenti,Eviorata dimenti
1370,1370,mas;menta;telo;dio,mas menta telo dio,Mas;mentatelo;d;odio,Mas mentatelo d'odio
1371,1371,Wellington;scola;etto,Wellington O RE scola GH etto,Wellington;Orescoghe,Wellington Orescoghe
1372,1372,lepri;spaventato,U TI lepri spaventato GIO,Utili;prespaventato,Utili prespaventato
1373,1373,aglio;in;Erie,SB aglio in VOL Erie,Sbaglio;involerie,Sbaglio involerie
1374,1374,vite;di;proiettile,vite di proiettile,Vitedi;proiettile,Vitedi proiettile
1375,1375,papi;onde;zio,papi LL onde LI zio SO,Pipillon;delizioso,Pipillon delizioso
1376,1376,Cile;per;esca;filo;vaglia;cono;ceri;nidi;azza,EFA Cile per esca filo D I vaglia cono S ceri C A nidi R azza,è;facile;per;es;scafioldi;va;gliò;conseguì;d;ogni;di;razza,è facile per es scafioldi va gliò conseguì d ogni di razza
1377,1377,Zola;eco,Zola O eco RCA,Zolazione;carca,Zolazione carca
1378,1378,birillo;rape;ante,birillo T U rape S ante,Birillotura;pesante,Birillotura pesante
1379,1379,la;pinna;Ural,la pinna T Ural E,Lapin;naturale,Lapin naturale
1380,1380,Torn;Reno,Torn O Reno TO,Tornero;noto,Tornero noto
1381,1381,parole;ori;tori;ari,parole T ori A U tori T ari,Parolote;orientatori,Parolote orientatori
1382,1382,lenzuola;timoni,PA L lenzuola S timoni,Palle;zon;australi,Palle zon australi
1383,1383,pista;trave;mici,BIS pista trave R IA mici,Bispistata;ver;iami;cici,Bispistata ver iami cici
1384,1384,pero;osa,MOS pero NZI osa,Mospe;ronziosa,Mospe ronziosa
1385,1385,asso;etti;orchi,C asso N etti S P orchi,Cassonetti;sporchi,Cassonetti sporchi
1386,1386,nere;aiole,A nere MI aiole,Anerem;ià;ole,Anerem ià ole
1387,1387,esca;lidi;reti,esca CO lidi M I NA reti,Escacolidi;mi;nariteti,Escacolidi mi nariteti
1388,1388,sarda;rospi;giara,PAS sarda VE rospi L giara,Passar;da;vero;spigliara,Passar da vero spigliara
1389,1389,cono;Daytona;orata,E cono Daytona G LI orata,Economo;dantonagliorata,Economo dantonagliorata
1390,1390,spia;asce;avi;liana,spia LIC asce N avi RG I liana,Spialica;scena;virgiliana,Spialica scena virgiliana
1391,1391,piano;ras;traina,piano T U ras traina TA,Pianotura;stranitata,Pianotura stranitata
1392,1392,aro;ali,AS aro NT R ali,Asaron;tralizi,Asaron tralizi
1393,1393,la;Pan;Era,la G N O Pan T Era,Lagnopa;ntera,Lagnopa ntera
1394,1394,la;dono,S la dono RE,Slando;n;ore,Slando n'ore
1395,1395,lavello;si;ed;agli,lavello si R ed I agli O,Lavello;sir;ediglio;di;glio,Lavello sir ediglio di glio
1396,1396,verde;sali,verde sali SA,Verde;salsa,Verde salsa
1397,1397,perso;lesa;Ario,perso N A lesa NIT Ario,Personale;sanitario,Personale sanitario
1398,1398,malese;Cina,S E malese FA Cina,Se;male;se;fa;cina;di;a,"Se male se fa, cina di a"
1399,1399,lord;sol;mot,lord OI N sol mot O,Lordino;solmoto,Lordino solmoto
1400,1400,statua;urne,PAS statua T T urne,Passatu;atturne,Passatu atturne
1401,1401,star;dito,SI star CI dito,Sistar;circidito,Sistar circidito
1402,1402,losca;foca;Zerouno,losca foca Zerouno,Lo;scafò;cazerouno,Lo scafò cazerouno
1403,1403,nero;ali;radio;Po;tori,U nero I ali E radio P Po SI tori,Un;eroïa;liederò;po;poetori,Un'eroïa liederò po poetori
1404,1404,tre;uovo;Ontario,S tre N uovo L Ontario,Strenuo;volontario,Strenuo volontario
1405,1405,legge;api;ossa,legge R api U ossa GI A,Leggera;piossa;gia,Leggera piossa gia
1406,1406,campanello;asse;Ati,campanello N asse G N Ati,Campa;nel;onnaseggiati,Campa nel onnaseggiati
1407,1407,in;Audi;testo;ad;la;lenza,in Audi testo RI ad la O lenza,Inaudite;storie;da;lolenza,Inaudite storie da lolenza
1408,1408,roso;dotto;oste;ile,P roso dotto S oste NIB ile,Prosotto;sostenibile,Prosotto sostenibile
1409,1409,icona,NIS icona,Nisico;na,Nisico na
1410,1410,seduto;dei;don,CO seduto dei don,Cosedù;ted;odon,Cosedù ted odon
1411,1411,tomo;barile;azza,AU tomo barile R azza TE,Automobari;lezzatete,Automobari lezzatete
1412,1412,artemisia;Rosi,F artemisia C O Rosi,Far;temi;sicorosi,Far temi sicorosi
1413,1413,tori;duna;rosa;colli,S tori E duna LTE rosa colli I,Storie;d;un;altore;scollii,Storie d'un altore scollii
1414,1414,in;risotto;la,M inIST risotto S la,Ministri;sotto;stola,Ministri sotto stola
1415,1415,basto;neve;pazzo,IL basto neve S CO pazzo,Il;bastone;vescopazzo,Il bastone vescopazzo
1416,1416,orari;ante,BOC orari U M ante,Bocor;ariumante,Bocor ariumante
1417,1417,faccia;mogia;conti;ontano;odi;mani,faccia mogia I conti C ontano N D odi D O mani,Faccia;mog;i;conti;con;tanno;di;domani,Faccia mog i conti con tanno di domani
1418,1418,mais;dio,mais dio,Mai;sodio,Mai sodio
1419,1419,arti;Como;ori,P arti CO Como D ori,Particocomo;giorni,Particocomo giorni
1420,1420,arpe;cisterna;avi,F arpe C cisterna N GR avi,Far;peciste;rna;gravi,Far peciste rna gravi
1421,1421,mento;dei;Ra,LA mento dei T E Ra,Lamentode;itera,Lamentode itera
1422,1422,selezionatore;some;saggio,selezionatore I O some S saggio,Selezionato;resosaggio,Selezionato resosaggio
1423,1423,re;onda,re LL onda T I,Rellondà;titi,Rellondà titi
1424,1424,dama;federe,dama S federe NDE,Damasse;fed;ende,Damasse fed ende
1425,1425,ala;dotto;ale,P ala dotto LOC ale,Paladotto;locale,Paladotto locale
1426,1426,coppia;sai;olenti,S coppia S sai VI olenti,Scoppi;assai;violenti,Scoppi assai violenti
1427,1427,gilet;bacca;zio,A gilet OR bacca zio NE,Agile;torba;ca;zione,Agile torba ca zione
1428,1428,orbo;dea;aia,G orbo N dea aia NO,Gorbone;aia;a;Ioana,Gorbone aia a Ioana
1429,1429,api;dive;Ario,C api dive S TI Ario,Capi;di;vestiario,Capi di vestiario
1430,1430,gin;in;frigo;ile,LO gin in frigo B ile,Log;in;frigorifile,Log-in frigorifile
1431,1431,su;la;si;Volga,"su DIC, la si Volga RI",Sudici;lasci;volgari,Sudici lasci volgari
1432,1432,sedia;Po;sedia;pera;tiara,MO sedia M Po NI sedia M pera tiara TE,Mossee;dampioni;demperati;a;rate,Mossee dampioni demperati a rate
1433,1433,pesce;in;lobo;via,pesce in lobo LI via NO,Pe;seinlobo;livioviano,Pe seinlobo livioviano
1434,1434,arto;in;dotto,P arto in dotto,Parto;indotto,Parto indotto
1435,1435,Lazio;nei;onda,IL Lazio nei N F onda,Illazione;infonda,Illazione infonda
1436,1436,nave;trina;onda,U nave trina S F onda,Una;vetrina;sforzanda,Una vetrina sforzanda
1437,1437,delicati;epa;trio,delicati A R epa trio TI,Delicati;arepatori,Delicati arepatori
1438,1438,stole;email;posa,C O stole T email P posa,Costolette;sempreposa,Costolette sempreposa
1439,1439,Oglio;coli,Oglio S T A coli,Oggi;ostacoli,Oggi ostacoli
1440,1440,ariete;neri;Danby,C ariete neri S SI Danby CI,Cari;e;tenerissidan;bici,Cari e tenerissidan bici
