,idx,word_guesses,first_pass,solution_words,solution
1168,1168,indios;otre;terno;ore,indios I T R otre terno A M ore,In;Dio;si;tretr;e;nostro;amore,In Dio si tretr e' nostro amore
1169,1169,Esse;rotti;Miami;Ci,Esse rotti Miami Ci,Esser;ottimi;amici,Esser ottimi amici
1170,1170,odi;corti;rose,FOT odi corti NA rose VE,Foto;di;Cortina;rose;vere,Foto di Cortina rose vere
1171,1171,tre;rie;mura,V E tre rie DI mura NO,Vetrerie;di;Murano,Vetrerie di Murano
1172,1172,allieve;more;su;sultano;orsi,allieve R U more su S sultano I P orsi,Al;liver;umore;sussulta;i;porsi,Al liver umore sussulta i porsi
1173,1173,pero;larice,O pero larice ALE,Operola;riceale,Operola riceale
1174,1174,forte;nei;Ci;di;attacco,forte nei Ci di attacco,Forte;nei;cidia;at;tacco,Forte nei cidia at tacco
1175,1175,trave;si;serti;cani,AT trave R si serti A FRI cani,Attraversi;serti;africani,Attraversi serti africani
1176,1176,con;su;iti;Bi;di;versi,con su iti Bi di versi C h i e s s a,Consuiti;bidi;viciosa,Consuiti bidi viciosa
1177,1177,Alice;acro,C Alice C acro,Calice;croco,Calice croco
1178,1178,rio;chinotto,B rio chinotto ALE,Brioci;notol ALE,Brioci notol ALE
1179,1179,suola;in;data;ondata,suola B L in data S F ondata,Suola;brindata;sfondata,Suola brindata sfondata
1180,1180,ellissi;martello;calvi,B ellissi martello DI calvi NO,Bellissimo;tellado;ci;vincono,Bellissimo tellado ci vincono
1181,1181,star;rare;reti,star U rare P A reti,Starurare;pareti,Starurare pareti
1182,1182,iti;menta,iti A F menta,Itiafm;entrameta,Itiafm entrameta
1183,1183,colli;libro,colli N E libro V E,Colline;libere;ove,Colline libere ove
1184,1184,tori;anta,PA N tori anta TA,Panto;riancuntata,Panto riancuntata
1185,1185,Po;ara;pipa;uose,Po R T ara M pipa N T uose,Portar;ampi;panoruose,Portar ampi panoruose
1186,1186,dio;Pan;Ra,O dio Pan T E Ra,Odiopa;potente,Odiopa potente
1187,1187,sardina;ori,PRU sardina NS ori,Prusardi;nanosori,Prusardi nanosori
1188,1188,lama;tram;ala;uso,lama E S tram ala C uso,La;maestra;malacuso,La maestra malacuso
1189,1189,ovino;odi;sesto,R ovino S odi S sesto,Rovinoso;dissesto,Rovinoso dissesto
1190,1190,bar;Andone;porto,LI bar Andone porto,Libar;and;onero,Libar and onero
1191,1191,rete,PA rete SF afflusso di caldo,Parete;sfollato,Parete sfollato
1192,1192,uova;disco,GR uova BI disco,Gr suara;bidisquo,Gr suara bidisquo
1193,1193,resta;rapace,,,resta rapace
1194,1194,assidue;urla,C assidue B urla,Cassida;burla,Cassida burla
1195,1195,tela;boa;orso,ZE tela L boa LD orso,Zete;Lallboh;ald;orso,Zete Lallboh ald orso
1196,1196,elmi;Mosa,BO C elmi U Mosa,Boce;lulumosa,Boce lulumosa
1197,1197,navetta;geni,VI navetta TO geni,Vivan;attesagni,Vivan attesagni
1198,1198,madri;ibisco;tini,madri N T ibisco T tini,Madrienti;biscottini,Madrienti biscottini
1199,1199,Ciad;Enea;ami,S Ciad Enea G ami N E,Scia;de;neagamine,Scia de neagamine
1200,1200,lato;pastori,lato pastori S A,La;topasto;risa,La topasto risa
1201,1201,piramidi;Lago,A M piramidi CA Lago,Ampi;rami;di;Cicala,Ampi rami di Cicala
1202,1202,amo;some;vasca;ondine,F amo some R vasca L ondine S E,Famoso;mercarbason;dinese,Famoso mercarbason dinese
1203,1203,ari;so,A M ari so,Amari;sose,Amari sose
1204,1204,aghi;gogna,V aghi R gogna,Vagi;hurgogna,Vagi hurgogna
1205,1205,amico;dio,ES amico dio SI,Esami;codiosi,Esami codiosi
1206,1206,ori;Novaro;Era,GL ori O Novaro NDI Era,Gloriosa;rond pie,Gloriosa rond pie
1207,1207,avo;ree;in;frigorifero;lepre;etto,L avo RA ree in frigorifero BI lepre C etto,Lavorare;e;ingiallorabile;precetto,Lavorare e ingiallorabile precetto
1208,1208,atto;orsi,atto orsi,Attor;Ossi,Attor Ossi
1209,1209,nano;pan;Era,U nano I O pan T Era,Una;noiosa;pantera,Una noiosa pantera
1210,1210,arca;nota;foro;sacco,arca nota foro sacco,Arcano;tafò;Rosacco,Arcano tafò Rosacco
1211,1211,Mergo;nati,A Mergo TTO nati,Amerg;otonati,Amerg otonati
1212,1212,ante;divi;negri;Gi,M ante L LO divi S O negri Gi A RO,Mantello;di;visone;grigio;giaro,Mantello di visone grigio giaro
1213,1213,cinesi;terra;cinesi;ara,cinesi O T terra SE cinesi F ara,Cine;si;otterrà;se;Cina;si;farà,Cine si otterrà se Cina si farà
1214,1214,in;avere;lo;mini,in T avere D E lo mini,Intavare;del;omini,Intavare del omini
1215,1215,avide;re;ori,B R avide re TT ori,Bravi;derettori,Bravi derettori
1216,1216,buca;turate;muta,buca turate muta,Bucatureta;muta,Bucatureta muta
1217,1217,arco;velieri;pie,N arco T I velieri R A pie,Narcotive;ли;irapie,Narcotive irapie
1218,1218,postina;ancora;per,postina N ancora SCO per TI,Posti;nan;ancora;scoperti,Posti nan ancora scoperti
1219,1219,testi;diva;risi;divi,testi diva risi divi,Testi;di;vari;sdivisidi,Testi di vari sdivisidi
1220,1220,nano;volante,U nano NI volante,Un;anonino;volante,Un'anonino volante
1221,1221,per;ruta;dito,S per P ruta U dito,Sperpuro;tautodito,Sperpuro tautodito
1222,1222,viso;mora;ile,BA viso M E mora B ile,Baviso;memorabile,Baviso memorabile
1223,1223,olla;esili;coni,C olla N T esili coni C O,Collante;silicico,Collante silicico
1224,1224,in;sardina,in VA sardina FFI,Invasardi;nappi,Invasardi nappi
1225,1225,acanto;con,V acanto con T A,Vaca;toconta,Vaca toconta
1226,1226,posta;nati,posta M I nati,Posta;minati,Posta minati
1227,1227,ascia;otri;tino,ascia F I L otri ES tino,As;cifilotr;iestino,As cifilotr iestino
1228,1228,risi;cono;caco;sale,C risi E cono MI caco LOS sale,Crisi;economica;colossale,Crisi economica colossale
1229,1229,risi;divo;zio,C risi divo CA zio NE,Crisi;di;vocazione,Crisi di vocazione
1230,1230,narice;ilare;telefono;ali;iene;isola,U narice TT ilare R telefono V ali G iene isola I,Una;ricetta;per;un;tè;rovall gigi;nei;solai,Una ricetta per un tè rovall gigi nei solai
1231,1231,prati;caci;inermò,prati caci inermò,Pratica;cinero,Pratica cinero
1232,1232,rana;ori;olmo,G rana I ori C olmo,Granaio;ricolmo,Granaio ricolmo
1233,1233,Ra;Diana;cono,T Ra TT Diana cono MIA,Trattdi;ana;c;onomatica,Trattdi ana c'onomatica
1234,1234,ami;carte;fata,ami carte fata,Amico;terrestre,Amico terrestre
1235,1235,don;siepi;odi,don I O siepi S odi,Doniosiepi;episodi,Doniosiepi episodi
1236,1236,ave;intere;pietra;zie,ave R E intere S pietra TI zie,Avere;interessanti;attività,Avere interessanti attività
1237,1237,Erie;pero,VOL Erie pero SI,Voleripero;soresi,Voleripero soresi
1238,1238,bar;scafi;re;tane,IM bar scafi R re L O N tane,Imbarsi;caf;irrelo;lontane,Imbarsi caf irrelo lontane
1239,1239,re;apposta;chiare,P re SS apposta R chiare,Pressa;post;archatie,Pressa post archatie
1240,1240,cigno;nero,cigno nero SSO,Cigno ne;rosso,Cigno ne rosso
1241,1241,dea;Int,I dea Int A L E,Idea;infantile,Idea infantile
1242,1242,prati;re;agli;Belgio,prati C A re agli Belgio CO,Praticare;agli;bel;gioco,Praticare agli bel gioco
1243,1243,esca;lima;more,esca CO lima R more I,Escacoli;marmorei,Escacoli marmorei
1244,1244,squadra;mina,squadra mina,Squadra;minata,Squadra minata
1245,1245,lancia;ancora,lancia IN ancora TA,Lancia;in;ancora,Lancia in ancora
1246,1246,lame;di;Cina;in;dispensa,lame di Cina in dispensa L E,La;medicina;indispensabile,La medicina indispensabile
1247,1247,attrice;re,Z attrice MO re,Zatt;ir;ciemo,Zatt ir ciemo
1248,1248,cervi;usti,OR cervi N usti,Orcer;vinusti,Orcer vinusti
1249,1249,Verona;costo;Dallas;arpa,BA Verona S costo Dallas C I arpa,Bavero;nascosto;dalla;sciarpa,Bavero nascosto dalla sciarpa
1250,1250,in;frate;ile;arma,in frate B ile F arma CO,Infrarabile;farmaco,Infrarabile farmaco
1251,1251,Pisa;mura,CA Pisa mura I,Capi;samurai,Capi samurai
1252,1252,eredi;ha;re;nate,OP eredi C ha re S A N nate,Opere;di;Charesan;notate,Opere di Charesan notate
1253,1253,Ra;zio;Sam;Ana,G Ra zio Sam IS Ana NE,Graziosa;misa;nané,Graziosa misa nané
1254,1254,Alice;acacia;divi,C Alice C acacia divi NO,Calice;caca;di;vino,Calice caca di vino
1255,1255,chiesa;Gi;dee,chiesa G Gi E dee D A,Chi;è;saggie;deeda;d;A,Chi è saggie deeda d A
1256,1256,si;idolo,CAU si idolo RI,Causii;dol;oriori,Causi dol oriori
1257,1257,ganasce;usa,B O C ganasce usa,Boca;gnacisa,Boca gnacisa
1258,1258,assidue;scolari,TR assidue scolari,Trassi,Trassiudescolari
1259,1259,dama;coperte;Giove;ovile,dama S coperte N D AG Giove SC ovile,Damasco;per;tendaggio;vescovile,Damasco per tendaggio vescovile
1260,1260,oche;oca;osa;ovato,CI oche P oca C osa POC ovato,Ciò;ch;è;poca;cosa;poco;vato,Ciò ch'è poca cosa poco vato
1261,1261,unica;mina,T unica mina,Tunica;minata,Tunica minata
1262,1262,Verona;otre;tino,PO Verona N otre N tino,Povero;tanto;trentino,Povero tanto trentino
1263,1263,fa;Cile;navy,fa Cile navy FF,Facile;navyy,Facile navyy
1264,1264,lobi;avi;giare;epe;colo,lobi B B I avi A G giare epe R I colo SO,Lozzi;bavia;giareepir;i;pericoloso,Lozzi bavia giareepir i pericoloso
1265,1265,teda;eco;mici,S teda LI eco N O mici,Stendali;economici,Stendali economici
1266,1266,pie;viso;ale,I M pie G A viso T ale,Impiegavi;sodale,Impiegavi sodale
1267,1267,assi;tender;osti,G R assi S tender S C osti,Grassi;stendars;coisti,Grassi stendars coisti
1268,1268,fa;carità;ori,fa L carità T ori CO,Falca;ratatorio,Falca ratatorio
1269,1269,assi;sordi,G R assi sordi N I,Grassi;ordisini,Grassi ordisini
1270,1270,statua;osa,PO statua NZI osa,Post;austriosa,Post austriosa
1271,1271,faro;pere;colti;ali,faro pere colti ali,Far;opere;coltiali,Far opere coltiali
1272,1272,lepri;are;avi;lenza,lepri M E N T are L avi O lenza,Lep;rimpentare;la;violenza,Lep rimpentare la violenza!
1273,1273,spia;capace,spia LI capace,Spialica;pace,Spialica pace
1274,1274,avi;damigiane,C HI avi damigiane R I,Chiavidamigi;neri,Chiavidamigi neri
1275,1275,orli;di;ali,C orli di E V ali,Corli;diievali,Corli diievali
1276,1276,Asti;Anco;Enea,B Asti Anco N TR Enea,Bastia;nentrénea,Bastia nentrénea
1277,1277,riso;rana,SA riso ST rana,Saria;sonora,Saria sonora
1278,1278,sarda;re,VER sarda BE re,Versar;da;bere,Versar da bere
1279,1279,grande;cavi;liana,grande LI cavi R G I liana,Grandeli;cavigliana,Grandeli cavigliana
1280,1280,est;acanto,ON est acanto TTA,Onesta;cantotta,Onesta cantotta
1281,1281,vele;Idra;coni,N O vele GG Idra coni AN E,Nove;leggì;draconiane,Nove leggì draconiane
1282,1282,te;assidue;teso;riso,te C assidue N teso R riso,Teassesidue;sorriso,Teassesidue sorriso
1283,1283,taser;carico;data,DA taser RI carico R data,Data;seriari;cordata,Data seri cordata
1284,1284,api;cola;te,U N api C cola M AN te,Una;piccola;manante,Una piccola manante
1285,1285,para;sardo,para FRA sardo T TI,Parafrasar;dotti,Parafrasar dotti
1286,1286,remi;ton;tana,T remi ton N tana TI,Tre;miti;tornanti,Tre miti tornanti
1287,1287,esca;con;ossa,P esca R E con G ossa,Pescare;con;gossa,Pescare con gossa
1288,1288,amo;tra;colletti;martiri;usci,UN amo S tra colletti martiri usci T A,Una;mostra;collettiva;riuscita,Una mostra collettiva riuscita
1289,1289,Pitt;resi;lista,Pitt O resi M BO lista,Pittore;simbolista,Pittore simbolista
1290,1290,care;tomi,GI O care tomi V E,Giocare;tome;IVe,Giocare tome IVe
1291,1291,ortica;nidi;rio,C ortica LZO nidi FU rio,Corti;calzoni;di;furorio,Corti calzoni di furorio
1292,1292,aria;so,F aria LO so,Fari;aloso,Fari aloso
1293,1293,Pitt;rea;ratto,Pitt O rea S T ratto,Pittore;astratto,Pittore astratto
1294,1294,maniero;are,maniero S O F are,Manierosso;fare,Manierosso fare
1295,1295,in;in,in TRI c at in DI,Intricati;nidi,Intricati nidi
1296,1296,rana;neo;nato,P rana neo R DI nato,Pranane;ordinato,Pranane ordinato
1297,1297,orto;nidi;Lago,P orto nidi C A Lago,Portoni;di;C данного,Portoni di C данного
1298,1298,schede;Pan;anelli,TA schede I Pan T anelli,Tasche;dei;pannelli,Tasche dei pannelli
1299,1299,stoini;tino,ME stoini S tino,Mesto;inistino,Mesto inistino
1300,1300,vestali;Era,NO IO vestali T Era,Noioso;valitera,Noioso valitera
1301,1301,Diana;ami,,,D Diana S ami
1302,1302,edera;danza;Tampa,CHI edera LFI danza TO Tampa,Chieder;al;fidanzata;To;map,Chieder al fidanzata: To map?
1303,1303,agave;rame;tela,P agave rame N tela UTA,Paga;veramente;lauta,Paga veramente lauta
1304,1304,ari;lessidi;ile,O R ari OF lessidi B ile,Orario;flessibile,Orario flessibile
1305,1305,asse;ile;nodi;bato,C asse D ile G nodi CA bato,Casse;di;legno;di;cabato,Casse di legno di cabato
1306,1306,asso;Leopardi;Elle;ara;conta,SP asso Leopardi RZ Elle TT ara C conta T A,Spassole;raccontata,Spassoleopardizzelle raccontata
1307,1307,lords;ora;mento,lords IO S ora PI mento,Lordesioso;rapimento,Lordesioso rapimento
1308,1308,ire;satirici;letti,ire O satirici C letti CO,Ireosati;ricicletto,Ireosati ricicletto
1309,1309,versi;nidi;iti,IN versi O nidi iti A,Inversioni;di;titia,Inversioni di titia
1310,1310,Trento;vite;Ti,PO Trento vite BET L Ti,Pontro;vitte;b;etletti,Pontro vitte b etletti
1311,1311,mici;avo;ontario,O mici D avo L ontario,Omicida;volontario,Omicida volontario
1312,1312,capi;oche;iene;acanto,capi T AN oche V iene DA LL acanto TTA,Capitano;che;viene;dalla;Cantotta,Capitano che viene dalla Cantotta
1313,1313,foro;cavi;ione,foro L I cavi S ione,Forolica;visione,Forolica visione
1314,1314,assidue;ne;ne;azione,C assidue ne CL ne azione,Cassida;uneclazionea,Cassida uneclazionea
1315,1315,asso;Leo,SP asso Leo RIE,Spassole;orie,Spassole orie
1316,1316,tino;etti,PA tino N N etti,Patini;nonnetti,Patini nonnetti
1317,1317,aghi;tosa,PL aghi N tosa,P placa;ghinstosa,P placa ghinstosa
1318,1318,cast;ove;Tati,cast ELL: ove SI Tati,Castello;visitati,Castello visitati
1319,1319,papa;ogiva;enti,papa R O L ogiva L enti,Paparogivi;valenti,Paparogivi valenti
1320,1320,ciottoli;nodi;laghetto,TA ciottoli nodi C A laghetto,Taiotto;li;nogaletto,Taiotto li nogaletto
1321,1321,don;vela,don IS vela TI,Donisve;lavati,Donisve lavati
1322,1322,ripa,GA ripa,Gari;Papi,Gari Papi
1323,1323,Acca;Daytona;are,Acca DE Daytona L IT are,Accadèata;nolitare,Accadèata nolitare
1324,1324,minata;pere,A minata M pere,Aminà;tamponé,Aminà tamponé
1325,1325,lidi;con;orme;or,V A lidi con orme T T or,Validi;conormettor,Validi conormettor
1326,1326,olivo;vate;esca,V olivo DO vate D esca,Voli;votade;tedesca,Voli votade tedesca
1327,1327,tra;maschi,tra maschi G Ià,Trama;schija,Trama schija
1328,1328,rosola;gin;lidi;seri,P rosola RI gin A lidi seri A L,Proso;larigiali;di;Seria,Proso larigiali di Seria
1329,1329,Ro;dotto;terno;lord,P Ro dotto IN terno lord O,Prodotto;interno;lordo,Prodotto interno lordo
1330,1330,Ra;zio;Sam;sesto,G Ra zio Sam IS sesto NE,Graziosa;miss;estone,Graziosa miss estone
1331,1331,testa;para;unte;ali,testa RA P para TI M unte DI ali,Testar;apparati;medievali,Testar apparati medievali
1332,1332,la;roseto;naso,A la roseto N naso,Alarò;stonnassò,Alarò stonnassò
1333,1333,martello;dita,PRI martello E dita,Prima;telloed;dita,Prima telloed dita
1334,1334,orme;di;nomi;caci,E N orme di nomi caci C O L O,Enorme;dinomaci;caciolo,Enorme dinomaci caciolo
1335,1335,iris;edile;Giona,P iris N edile Giona RI,Pirinei;se;legionari,Pirinei se legionari
1336,1336,bogari;asso,TUR bogari asso SA,Turbo;garassosa,Turbo garassosa
1337,1337,cassa;rei;pia;odi;Erato,S cassa rei NU N pia NT odi SP Erato,Scassare;in;un;pianto;disperato,Scassare in un pianto disperato
1338,1338,avarici;tasti,GR avarici S tasti,Grava;ricette,Grava ricette
1339,1339,est;arpe;lessati,D est arpe R P lessati T A,Destar;perplessata,Destar perplessata
1340,1340,pipe;siero;sieri;lessidi,TI pipe N siero sieri F lessidi VI,Tipi;pensierosi;e;lessidivi,Tipi pensierosi e lessidivi
1341,1341,parete;aia,,,ZAPPARE
1342,1342,case;lario;de,case L lario R D I de,Castellario;Didede,Castellario Didede
1343,1343,federa;limone,federa FF limone SI,Fede;raffinementi,Fede raffinementi
1344,1344,Ero;idra;Pellico;etti;ari;arsi,Ero I C idra P Pellico STR etti ari T IR arsi,Eroici;drappelli;costretti;a;ritirarsi,Eroici drappelli costretti a ritirarsi
1345,1345,Trap;osa;in,,Trappellare;Ene,Trappellare
1346,1346,bo;nata,BI bo PA nata,Bibopana;nata,Bibopana nata
1347,1347,macellai;sci,,,T O macellai sci A
1348,1348,Magnani;Miami;perni,,Magnaniami;edili,Magnaniami edili
1349,1349,Sam;Diana;polli;come,E Sam IN Diana P polli come TE,Esamindi;app;l;TETE,Esamindi app l'ilocme TETE
1350,1350,orme;di;sesta,EN orme di S sesta,Enorme;dis sesta,Enorme dis sesta
1351,1351,a;stria;Gi,GR a S A stria E Gi,Grasa;striaei;ggi,Grasa striaei ggi
1352,1352,Ro;dotto;nana,P Ro dotto nana NO,Prodotto;nano,Prodotto nano
1353,1353,riso;ile,N E riso B ile,Neri;soble,Neri soble
1354,1354,orbi;redi;denti,S orbi redi P EN denti,Sorbiredi;pendenti,Sorbiredi pendenti
1355,1355,eroina;dito,ALB eroina RI dito,Albero;inaridito,Albero inaridito
1356,1356,oca;tori;Bi;vello;peri,GI oca tori O R Bi vello SU peri ORE,Giocatori;orbi;e;bellissimo;repertorio,Giocatori orbi e bellissimo repertorio
1357,1357,passa;agli;ad;api;dita,passa C agli ad I api N E dita,Passacaglia;di;pini;edita,Passacaglia di pini edita
1358,1358,pala;randello,,,6 - 7 - 2 - 10
1359,1359,veli;chicchi;asso,B RE veli T I chicchi asso SO,Breve;litiche;chiassoso,Breve litiche chiassoso
1360,1360,pettine;are;nano,CA pettine LL are nano A,Capettine;lare;nanoa,Capettine lare nanoa
1361,1361,Ra;Diana;api;Urano;Ra,T Ra TT Diana LL api TT Urano ST Ra,Trattdi;alla;pittura;renosta;nostra,Trattdi alla pittura renosta nostra
1362,1362,affari;Nomi;con;erma,,Soluzione,Soluzione
1363,1363,tailo;osti,tailo S C osti,Tal;Oscisti,Tal Oscisti
1364,1364,epe;colo;re;Ares;chiavi;Erre;ladro,epe R I colo SO re S T Ares chiavi Erre ladro G A,È;pericoloso;restare;schiavi;erre;ladro,È pericoloso restare schiavi erre ladro
1365,1365,Diogene;coperte;ori,,Stùte;di copertura;per;tini,Stùte di copertura per tini
1366,1366,su;sardina;nidi;tesa,su A sardina N nidi N tesa,Suasardi;nanni;d;intesa,Suasardi nanni d'intesa
1367,1367,ontano;marra;villa,,Pontaldo;villa,Pontaldo villa
1368,1368,sardina;su,EVI sardina su RE,Evisirdi;nasure,Evisirdi nasure
1369,1369,sardina;menti,EVI sardina D I menti,,Evisirdinadimenti
1370,1370,mas;telo;dio,mas aromatizza vivande dolci telo dio,Mas;aromatizza;l;Edo,Mas aromatizza l'Edo
1371,1371,Nelson;scola;etto,,Scolaregisto,Scolaregisto
1372,1372,lepri;co,U TI lepri co GIO,Utili;lepicogio,Utili lepicogio
1373,1373,aglio;in;Erie,SB aglio in VOL Erie,Sbaglio;involerile,Sbaglio involerile
1374,1374,marcia;su;granata,,,6 - 9
1375,1375,cardinali;onde;peso,cardinali LL onde LI peso SO,Cardinali;li pesosso,Cardinali li pesosso
1376,1376,Cile;per;trappola;filo;vaglia;cono;ceri;nidi;azza,EFA Cile per trappola filo D I vaglia cono S ceri C A nidi R azza,È;facile;per;tra;pollafilo;di;vaglia;conoscer;i;cani;di;razza,È facile per tra pollafilo di vaglia conoscer i cani di razza
1377,1377,leopardi;vico,leopardi O vico RCA,Leopardi;orica,Leopardi orica
1378,1378,Boccia;rape;ante,,Soluzione,10 - 7 = Soluzione
1379,1379,la;coda;Ural,la coda T Ural E,Lacco;naturale,Lacco naturale
1380,1380,ire;Reno,ire O Reno TO,Ireotore;noto,Ireotore noto
1381,1381,in;ori;tori;ari,in T ori A U tori T ari,Intori;autoritari,Intori autoritari
1382,1382,al;timoni,PA L al S timoni,Palal;sti;monomiali,Palal sti monomiali
1383,1383,buca;trave;mici,BIS buca trave R IA mici,Bisbucatra;veri;amici;mici,Bisbucatra veri amici mici
1384,1384,salice;osa,MOS salice NZI osa,Mossa;licenziosa,Mossa licenziosa
1385,1385,asso;etti;orsi,,Cassosson;orsi,Cassosson orsi
1386,1386,sarcasticamente;scia,,Ascari;sci;ascià,Ascari sci ascià
1387,1387,tailo;prati;reti,,Tailo Co prati;M I;Nazione,Tailo Co prati M I Nazione
1388,1388,scia;rospi;orcio,PAS scia VE rospi L orcio,Passi;av;Eros;Pilorcio,6 Passi av Eros Pilorcio
1389,1389,sfera;Miami;orata,E sfera Miami G LI orata,,Eser feta miagmi Gio
1390,1390,spia;asce;avi;liana,spia LIC asce N avi RG I liana,Spialiça;scena;virgiliana,Spialiça scena virgiliana
1391,1391,tuba;ras;ariete,tuba T U ras ariete TA,Tubatura;sarietetà,Tubatura sarietetà
1392,1392,serpi;ali,AS serpi NT R ali,Asser;pintrali,Asser pintrali
1393,1393,la;satane;Era,la G N O satane T Era,Lagnosa;tanete,Lagnosa tanete
1394,1394,corta;dono,,S corta;d;onore,S corta d'onore
1395,1395,frigo;sto;Elica;agli,frigo sto R Elica I agli O,Frigisto;rel;acciaio;al;giogo,Frigisto rel acciaio al giogo
1396,1396,viola;sali,,,viola sali SA
1397,1397,perso;lesa;Arca,perso N A lesa NIT Arca,Personal;esitarca,Personal esitarca
1398,1398,malesi;Cina,,Se;mali;se;Cina;1 =;Ci,"Se mali se, Cina 2 = Ci"
1399,1399,don;sol;ut,don OI N sol ut O,Donaio;solitario,Donaio solitario
1400,1400,sodica;urne,PAS sodica T T urne,Passodica;tinture,Passodica tinture
1401,1401,star;osso,SI star CI osso,Sista;ricossioso,Sista ricossio
1402,1402,losca;foca;uno,,,losca foca uno
1403,1403,nero;un;radio;Po;tori,U nero I un E radio P Po SI tori,Un;eroine;radioppi;so;storitori,Un'eroine radioppi so storitori
1404,1404,tre;uovo;ontario,,Strutte;rovinario,Strutte rovinario
1405,1405,legge;api;ossi,legge R api U ossi GI A,Leggera;piuos;sigia,Leggera piuos sigia
1406,1406,gong;est;Ati,gong N est G N Ati,Gong;nei;stgnati,Gong nei stgnati
1407,1407,in;Audi;testo;ad;or;lenza,in Audi testo RI ad or O lenza,Inaudito;storia;da;rolenza,Inaudito storia da rolenza
1408,1408,os;dotto;oste;ile,P os dotto S oste NIB ile,Posdotto;sostenable,Posdotto sostenable
1409,1409,tonsura,NIS tonsura,,
1410,1410,sedito;dei;don,,Cosetto;dei;doni,Cosetto dei doni
1411,1411,tomo;sbilanciato;azza,,Arupulouso;sbilancia,Arupulouso sbilancia
1412,1412,Diana;rosi,F Diana C O rosi,Fdi;ancora;rosisci,Fdi ancora rosisci
1413,1413,torvi;duna;rosa;ville,S torvi E duna LTE rosa ville I,Storvi;d;un;alteros;avilei,Storvi d'un alteros avilei
1414,1414,in;risotto;corta,M in IST risotto S corta,Ministri;sotto;scorta,Ministri sotto scorta
1415,1415,basto;neve;man,IL basto neve S CO man,Il;bastone;vescoman,Il bastone vescoman
1416,1416,co;ante,,Bocco;umante,Bocco umante
1417,1417,faccia;rasa;conti;ontano;odi;mani,faccia rasa I conti C ontano N D odi mani,Facciare;sai;c;ontan;non;domani;di;umani,Facciare sai c ontan non domani di umani
1418,1418,mola;vino,,,4 - 4
1419,1419,arti;mergo;ori,P arti CO mergo D ori,Particomergo;dorì,Particomergo dorì
1420,1420,arpe;caraffa;avi,F arpe C caraffa N GR avi,Far;peccarà;fan;gravi,Far peccarà fan gravi
1421,1421,mento;Furi;Ra,LA mento Furi T E Ra,Lamentofuri;terera,Lamentofuri terera
1422,1422,Spal;some;saggio,,Spalioso;saggio,Spalioso saggio
1423,1423,re;onda,re LL onda T I,Rellondati;testi,Rellondati testi
1424,1424,dama;coperte,,Dama S;per;Tende,Dama S per Tende
1425,1425,ro;dotto;ale,P ro ro dotto LOC ale,Prodotto;locale,Prodotto locale
1426,1426,coppia;sai;olenti,S coppia S sai VI olenti,Scoppi;assai;violenti,Scoppi assai violenti
1427,1427,gilet;avidina;zio,A gilet OR avidina zio NE,Agile;toravi;di;Nazione,Agile toravi di Nazione
1428,1428,Ra;dea;gora,G Ra N Ra N dea gora NO,Granrà;nan;g;orano,Granrà nan g'orano
1429,1429,al;dive;Tan,C al al dive S TI Tan,Cala;la;L devastan,Cala la devastan
1430,1430,gin;in;magazzino;ile,3 - 2 14,Tre;ma;riassunsero,Tre-ma riassunsero
1431,1431,su;tale;si;Volga,"su DIC, tale si Volga RI",Sudici;tale;sivori,Sudici tale sivori
1432,1432,su;Po;su;or;tiara,MO su M Po NI su M or tiara TE,Musum;ponisumorti;adoritate;a;Tate,Musum ponisumorti adoritate a Tate
1433,1433,ascia;fil;asola;via,ascia fil asola LI via NO,As;Ciphalo;sivaniao,As Ciphalo sivaniao
1434,1434,Arci;in;dotto,P Arci in dotto,Parco;indetto,Parco indetto
1435,1435,Lazio;nei;ondata,IL Lazio nei N F ondata,Illazione;infondata,Illazione infondata
1436,1436,nave;trina;onda,U nave pizzo trina S F onda,Una;vezzotti;nasfondà,Una vezzotti nasfondà
1437,1437,eleganti;epa;trio,eleganti A R epa trio TI,Eleganti;aretori,Eleganti aretori
1438,1438,stole;tab;ritrattista,,Colette;Ritratta,Colette Ritratta
1439,1439,Po;coli,,,PoS T Acoli
1440,1440,ariete;neri;Maine,C ariete neri S SI Maine CI,Cari;e;tenerissima;inci,Cari e tenerissima inci
1441,1441,iti;rapa;oca;Ennio,iti A rapa SS oca D Ennio TO,Itirar;a;passo;cianniito,Itirar a passo cianniito
1442,1442,unti;come;sisal,unti P I come R sisal,Un;tipico;merisial,Un tipico merisial
1443,1443,barba;un,barba RI un E RA,Barbaria;unera,Barbaria unera
1444,1444,odi;oro,RAM odi CA oro,Ramo;di;caoroo,Ramo di caoroo
1445,1445,fa;stie;motore,,Afairiesi;eie,Afairiesi eie
1446,1446,treno;Elle;apertura;esche,treno V Elle apertura C C esche,Tre;novelle;aperturecche,Tre novelle aperturecche
1447,1447,riso;osa,NE riso I osa,Neri;soasa,Neri soasa
1448,1448,dama;trota,LIN dama N trota,Linda;mantrotta,Linda mantrotta
1449,1449,anca;Orazio,,,C ansatte Nforirazio
1450,1450,mas;pia;ceri;re,mas N O pia ceri M E re,Mas;N;o;piacere;l;amare,Mas N o' piacere l'amare
1451,1451,are;est;mento,,Dare;l;estrema;tto,Dare l'estrema tto
1452,1452,rei;teni,rei N teni O,Re;in;tenio,Re in tenio
1453,1453,pini;nei,,,O pini O nei NF afflusso di caldo C h iave
