,idx,word_guesses,first_pass,solution_words,solution
269,269,vane;are;astro;dotto,,Vane;garanzie;d';ottone,Vane garanzie d'ottone
270,270,D;mora;Plath;tea,D mora Plath DAM AN tea,Dimorata;in;Plathantea,Dimorata in Plathantea
271,271,gilet;smembrato,A gilet I G smembrato,Agile;smembrato,Agile smembrato
272,272,biglie;ducato,A biglie ducato R I,Abbigli;educatori,Abbigli educatori
273,273,piedi;mani;tini,C O piedi mani F E S tini,Copie;di;manifestini,Copie di manifestini
274,274,Inca;cola;leva;ore,Inca L cola B I leva L ore,Incallolabile;ore,Incallolabile ore
275,275,osso;tacco,GR osso tacco N O,Grosso;taconno,Grosso taconno
276,276,Turati;tana,AL Turati BE tana,Altura;tibetana,Altura tibetana
277,277,Mina;ventre;rose,Mina C C ventre U rose,Minacce;venturose,Minacce venturose
278,278,leva;Neri;porte,leva SIO Neri porte T A,L;evasioni;riportate,L'evasioni riportate
279,279,con;arpe;re,con T arpe CO re,Contar;pecore,Contar pecore
280,280,rasoio;Tina;appesantisce;oste,rasoio T Tina T appesantisce NT EC oste,Ra;soioTinaT;ap;pesantisceNTECoste,Ra soioTinaT ap pesantisceNTECoste
281,281,colle;Redi;odi;fritti;oro,colle G A Redi odi P fritti TR AL oro,Collega;Redi;odi;al;oro,Collega Redi odi al oro
282,282,diva;tir;rum;oro;mente,diva N U tir E rum oro S A mente,Divanature;tirerumoroseamente,Divanature tirerumoroseamente
283,283,,AF fa BI lira G lance,Affabili;giralce,Affabili giralce
284,284,porta;geco;ossa,RE porta geco L ossa L E,Reportage;collettivo,Reportage collettivo
285,285,sì;lira;picche,E sì lira G picche T T E,Esili;raggruppichette,Esili raggruppichette
286,286,picche;ramo;dacie,picche ramo ET dacie,Picchet;e;ramodacie,Picche e ramodacie
287,287,corda;remo;ioni;more,RI corda remo Z ioni D A more,Ricordare;mozzioni;d';amore,Ricordare mozzioni d'amore
288,288,setacci;Colò;ali,VI N setacci Colò N I ali,Vincita;colossale,Vincita colossale
289,289,Figaro;aia,Figaro G aia T A,Figaro;gaia,Figaro gaia
290,290,batacchio;ventre;reti;sub;scilla,C batacchio R ventre R L reti D sub scilla RIU,Cbatacch;ioventr;e;Rreti;Dsubsc,Cbatacchioventre e Rretidsubsc
291,291,Oglio;pigne,L Oglio pigne N N E,L'oglio;pignenne,L'oglio pignenne
292,292,boa;lenti;mani;etti,boa C C U lenti mani C A R etti,Boccucce;lenti mani caretti,Boccucce lenti mani caretti
293,293,topi;bomba;faro,U topi bomba D faro A,Utobia;mbarada,Utopia bombarda
294,294,scuri;la;scilla;china,SM scuri L la scilla C china RI,Scurilla;scillachina,Scurilla scillachina
295,295,esecrabili;vitelli;Ortona,TA esecrabili vitelli T Ortona E,Tese;crabilivittortone,Tese crabilivittortone
296,296,Gregorovius;baldo;est,F O Gregorovius baldo M est I C O,Fogregor;baldomestico,Fogregor baldomestico
297,297,spalla;tesoro;petto,M spalla T tesoro S petto,Mspalla;Tesorospetto,Mspalla Tesorospetto
298,298,eroi;dea,F I eroi dea L E,Fiero;ideale,Fiero ideale
299,299,porta;puledri;in,ES porta TO puledri V in I,Esportatori;di;vini,Esportatori di vini
300,300,visi;gradi,visi T E gradi T E,Visite;gradite,Visite gradite
301,301,alunne;clausura;copia;ti,alunne clausura copia ti VO,Alunneclau;suracopiati,Alunneclausuracopiati
302,302,orcio;suola,MAN orcio S suola GI,Manoscr;itto,Manoscritto
303,303,oli;chef;lime;Ortona,P oli T I chef A L lime N T Ortona,Politiche;affermate,Politiche affermate
304,304,scavo;anatra;ore,DA scavo LT anatra L ore,Dato;l'anatra;l'ore,Dato l'anatra l'ore
305,305,facce;stretta;pala,facce N stretta M pala T E,Faccenti;strettamente,Faccenti strettamente
306,306,sedia;via,CA sedia via NO,Casa;di;aviano,Casa di aviano
307,307,agente;est;tracce;rena,L agente ON est AD tracce SE rena,La;gente;onesta;ad;estranea,La gente onesta ad estranea
308,308,leggenda;ava,PIU leggenda LZ ava,Più;la;leggenda,Più la leggenda
309,309,porta;Re;ginestra,porta E Re I A M ginestra N A,Portiere;ginnasta,Portiere ginnasta
310,310,re;ingrassa;Scevola,re S T ingrassa Scevola N T E,Re;st;ingrassa;Scevolante,Re st ingrassa Scevolante
311,311,radici;fine,radici A FI fine M I,Radici;a;finemi,Radici a finemi
312,312,serpe;ardita,ES serpe NS ardita,Esper;pensata,Esperpensata
313,313,cani;rasoio;Tina,cani C O rasoio T T U Tina,Canicola;rottura,Canicola rottura
314,314,cavalli;Legnano;faretti,C cavalli B I Legnano R faretti,Cavallieri;Bifaretti,Cavallieri Bifaretti
315,315,bomba;rei;altare,DO bomba rei N G altare,Dobombare;in;galtar,Dobombare in galtar
316,316,ambi;nodi;laccio,B ambi nodi S C O laccio,Bambini;discolacci,Bambini discolacci
317,317,avide;ratti;remo,SC avide P ratti remo TE,Scave;r;atti;remo,Scaver atti remo
318,318,mostra;cavallo,UO mostra MP cavallo,Uomo;strampalato,Uomo strampalato
319,319,Graz;preda;mento,S Graz IA preda RTA mento,Sgrazia;preda mento,Sgrazia predamento
320,320,essa;linee;Ligabue,B A essa linee L Ligabue,Balestra;line;Ligabue,Balestra line Ligabue
321,321,sega;mare;ali;mola;ore,AL sega M mare G ali A mola M ore,Al;segna;maregali;a;more,Al segna maregali a ' more
322,322,insieme;edere;favo,insieme C edere favo R I,Insiemecefavo;risi,Insiemecefavorisi
323,323,Scola (Ettore Scola);rei;Asti,M E Scola rei M P Asti,Mescolare;impasti,Mescolare impasti
324,324,conti;attori,RA conti attori RN E,Racconti;di;attori,Racconti di attori
325,325,raggi;gerla;destrezza,raggi UN gerla NT destrezza DE,Raggiungerla;n;destrezza,Raggiungerla n' destrezza
326,326,prete;denti;lama;nodi;ara;ascia,prete N denti A L lama nodi U N ara G ascia,Pretendenti;alla;mano;di;una;ragazza,Pretendenti alla mano di una ragazza
327,327,arti;amo;tori;sole,arti S T amo L tori CH I sole O,Artista;morale;storico,Artista morale storico
328,328,rade;Conti,S T rade Conti G U E,Strade;contigue,Strade contigue
329,329,stadi;cori;gas,B U stadi cori A N D gas,Bust;di;coriandoli,Bust di coriandoli
330,330,corda;Eneide;aglio,RI corda R Eneide TT aglio,Ricordare;è;tenaglia,Ricordare è tenaglia
331,331,mescita;aurora;ava;ante,UN mescita L aurora R ava G ante,Una;mescla;l'aurora,Una mescla l'aurora
332,332,,RU Moro S vacca semi L L O,Rumorosa;vacca semiollo,Rumorosa vacca semiollo
333,333,nari;alfa;in onda;menta,U nari S alfa F in onda menta LE,Una;risalfa;finondamentale,Una risalfa finondamentale
334,334,gatti;ali,C A gatti ali S A,Cagattali;sa,Cagattali sa
335,335,odi;dive;re,M odi dive S T I re,Modi;di;vestire,Modi di vestire
336,336,udienza;festa della Repubblica;udienza;udienza,udienza S I festa della Repubblica udienza M O udienza,Udienza;solenne,Udienza solenne
337,337,orci;Remo;reti,T orci R A Remo L E reti,Torciare;moretti,Torciare moretti
338,338,cane;omo;lista,COR cane U omo BI lista,Corca;ne;uomobilista,Cor cane uomobilista
339,339,re;moro;clown,E re moro clown C O,Errore;moroclown,Errore moroclown
340,340,zeppi;pope;grattugia,zeppi pope R I grattugia S O,Ze;pop;rigattugiaso,Ze pop rigattugiaso
341,341,via;limone,GIO via LLI limone,Gioviali;limoni,Gioviali limoni
342,342,nano;nano;nido,U nano MI nano nido NEA,Una;nonna;mi;nanonea,Una nonna mi nanonea
343,343,Gange;nate;no;nette,A S Gange nate no nette,Assangenate;nonette,Assangenate nonette
344,344,sola;eco;etica,I sola eco etica,Isola;ecologica,Isola ecologica
345,345,satelliti;nidi;pressa;est,satelliti G nidi ST I pressa N est I,Sat;elli;ti;Gnid;est;Ipressa,Satelliti Gnidest Ipressa
346,346,nave;chiamata;re,U nave C chiamata D re,Una;vecchia;credenza,Una vecchia credenza
347,347,tuba;puledri;colombo,tuba puledri colombo,Tubare;di;colombo,Tubare di colombo
348,348,24;ali;ocarina,S 24 LL ali LT ocarina,Svolgimento;della;storia,Svolgimento della storia
349,349,cuccia;ossa,BOC cuccia R ossa,Boccucce;rosse,Boccucce rosse
350,350,Roma;rospo;labbra;valvole,Roma N Z rospo C labbra V valvole,Romanzo;rosa con valvole,Romanzo rosa con valvole
351,351,coni;coni;tino,L A coni coni P O tino,Laconic;onipotino,Laconic onipotino
352,352,sardi;retti,FIS sardi retti VE,Fissar;diretti,Fissar diretti
353,353,cori;Gina,F R A cori Gina L E,Frac;originale,Frac originale
354,354,sci;rose;gladiatori,sci OPE rose T gladiatori ALE,Scioperose;tagliatoriale,Scioperose tagliatoriale
355,355,su;Leda;crepe,su O Leda R I crepe R E,Suole;di;crepere,Suole di crepere
356,356,ciotola;ami;notizie,BO ciotola SI ami N notizie,Boccia;siam;noi;notizie,Boccia siam noi notizie
357,357,ali;ratti;baia,ali N ratti A B baia,Alina;tra;ttabia,Alina tra ttabia
358,358,gente;ape;ante,AR gente RI ape S ante,Argenteria;pesante,Argenteria pesante
359,359,spillo;tafano;NATO,spillo NIS tafano TE NATO,Spillonis;tafanotena,Spillonis tafanotena
360,360,arti;remi;are,Q U arti E remi L I T are,Quartiere;militare,Quartiere militare
361,361,ovest;siedi;tori,G ovest I siedi L I A tori,Gesti;di ospitalità,Gesti di ospitalità
362,362,eroi;mensa;fisse;nature,D eroi mensa N fisse G nature A,Deroi;mensanature;fisse,Deroi mensanature fisse
363,363,tre;mori;asso,E S tre mori B asso,Estremo;ribasso,Estremo ribasso
364,364,Gassman;zia;Turandot;OSA,Gassman R zia T Turandot P OSA TI,Gassmanzia;Turandotosa,Gassmanzia Turandotosa
365,365,golfi;noce;rapide,golfi noce rapide,Golfino;cerapide,Golfino cerapide
366,366,lutto;brama;oncie,I lutto L brama N Z oncie,I;luttole;bramanzoncie,I luttole bramanzoncie
367,367,avo;saio;re,F avo saio M P re S A,Favosamente;impresa,Favosamente impresa
368,368,Iole;centra;sud,C H Iole V centra sud A,Chi;lolevi;da,Chi lolevi da
369,369,Leda;Lete;esche,L Leda L Lete D esche,Le;dalet;desche,Le dalet desche
370,370,divi;eros,divi R S eros E,Diversi;rose,Diversi rose
371,371,eros;avi;perla;tese;re,eros A L avi T A perla G E N tese re N A,E;rosa;al;vita;per;la;gente;serena,E rosa al vita per la gente serena
372,372,api;cola;Era,U N api C cola C A M Era,Una;piccola;camera,Una piccola camera
373,373,ovest;Ra;ora;eglefini,PR ovest Ra OR ora N eglefini E,Prova;storaneglefini,Prova storaneglefini
374,374,orme;nana,U orme nana I F,Uno;rmen;anif,Uno rmen anif
375,375,somali;cugino,R I somali cugino S O,Riso;maliconico,Riso maliconico
376,376,re;ventre;pomo,re T T ventre G pomo,Re;tenti,Retenti
377,377,occhio;ori;rotto,O occhio S ori MB rotto,Occhio;sorimbrotto,Occhio sorimbrotto
378,378,oste;ode;lana,L oste RZ ode L lana VE,Lo;sterzode;llana;ve,Losterzodellana
379,379,Scerni;così,SC Scerni così RCI,Scerni;così,Scerni così
380,380,olle;Giove;celle,C olle Giove R celle SE,Collegio;versellese,Collegio versellese
381,381,ape;fienile;ara,S ape R fienile MI T ara,Saper;riflettere,Saper riflettere
382,382,Ava;api;rade;lame;alati,UN Ava ST api ANU rade L lame RIC alati N A,Una;vastità;piramide;rara;calamità;naturale,Una vastità piramide rara 'calamità naturale
383,383,cane;segna;in;sala,cane S segna D in sala T A,Canesegn;a;dinsala,Canesegna dinsala
384,384,dio;alunni,dio R I M U alunni,D;iorimu;nalunni,D iorimunalunni
385,385,ali;nodi;etto,C I C ali nodi F etto S O,Cicalino;difettoso,Cicalino difettoso
386,386,oca;lista;stria,V oca lista U stria CO,Vocalista;ustrico,Vocalista ustrico
387,387,cappa;vitelli;Pleiadi;chino;Eco;raggio,S cappa vitelli C Pleiadi S A chino N Eco raggio SO,Scappavi;di;cappa;e;chino;ne;S;operazione,Scappavi di cappa e chino ne S operazione
388,388,strisciante;gioielli,MAE strisciante T gioielli,Maestri;tangenti,Maestri tangenti
389,389,stelle;ore;Po;abile,stelle M ore S Po N S abile,Stelle;morseponesabile,Stelle morseponesabile
390,390,briscola;sante,LO briscola S sante,Lobri;scolasante,Lobriscolasante
391,391,piume;alunne;lercio,PRO piume alunne lercio TI,Propiume;alunnelerci,Propiume alunnelerci
392,392,grida,MA grida TI,Magri;dati,Magri dati
393,393,bre;nasi;ante,SI bre nasi B I L ante,Sibrena;silente,Sibrena silente
394,394,codice;rana;leoni,CAL codice rana PO leoni C O,Calco;di;rana;polonico,Calco di rana polonico
395,395,pesci;ante,A pesci A M ante,Apa;sciamante,Apasciante
396,396,arae;rei;Mina,P arae rei L LU Mina TO,Parerei;l'uminaTO,Parerei l'uminato
397,397,lastra;tale,lastra D A S T A tale,La;strada;statale,La strada statale
398,398,pale;arpe;mento,pale S arpe NT I mento,Palese;arpentiamento,Palese arpentiamento
399,399,Erei;Nord;maso;Udine,VIV Erei N Nord RE maso LIT Udine,Vivere;in;serenità;nordest,Vivere in serenità nordest
400,400,ambi;naso;petto,B ambi naso S petto SA,Bambina;sospettosa,Bambina sospettosa
401,401,ala;Ovidio;con;ricamo,UN ala U Ovidio con ricamo,Una;lavora;conricamo,Una lavora conricamo
402,402,Pellico;menù,Pellico L A menù T O,Pellicola;da;menù,Pellicola da menù
403,403,scilla;sola;remi;Neri,C scilla sola remi R A Neri S A,Corsa;solare;meridiana,Corsa solare meridiana
404,404,anta;mani;tegole,C anta R mani N tegole,Cantano;le;rane;notti,Cantano le rane notti
405,405,are;dio;dio,U S are MO dio dio SI,Usare;modi;idonei,Usare modi idonei
406,406,legge;chiuso;aria,legge OR D chiuso aria,Legge;ordinaria,Legge ordinaria
407,407,mate;ras;Siam;orci,mate ras Siam orci,Materassi;a;morci,Materassi a morci
408,408,celle;rei;tema;ammicca,E C celle rei N M A tema ammicca A,Eccellenti;re;matematici,Eccellenti re matematici
409,409,fari;Lazio;isba;Eris,fari L Lazio N isba G LI Eris,Far;illazion;isbaglieris,Far illazioni sbagliereis
410,410,torre (nel gioco degli scacchi);cozza;osti,torre N cozza S C osti,Torrenzosa;costi,Torrenzosa costi
411,411,tra;ala;scia,tra CCI ala scia TA,Traccia;latente,Traccia latente
412,412,orto;nei;ami,P orto nei N L ami E R A,Portone;in;lamiera,Portone in lamiera
413,413,dura;gabbie;cono;dicono,dura gabbie cono dicono,Durag;abbiecono,Duragabbiecono
414,414,tema;re,T tema re E,Tre;maree,Tre maree
415,415,Eva;graffiti;tende;malata;Udine;reti;mini,Eva N O P graffiti tende R malata T I T Udine D reti U O mini,E;vangeli;profetici;tendere;malati;d'udito,E vangeli profetici tendere malati d'udito
416,416,leggio;mani,NO leggio mani XI,Noleggio;le;mani,Noleggio le mani
417,417,to;to;avo,PRO to ES to avo CE,Protostorico;estotavo;a;voce,Protostorico estotavo a voce
418,418,Agar;grano;fa,UN Agar grano F I fa,Una;gara;non fa,Una gara non fa
419,419,tre;Mori;latte,E S tre Mori M latte,Estremo;rimorso,Estremo rimorso
420,420,anelli;laurea;more,A anelli laurea S A more,Anell;isamore,Anell isamore
421,421,ode;Rea;nido,G ode Rea N nido RO,Godere;an;d;oro,Goderanno d'oro
422,422,pari;seta;pedone,F pari S E seta G U pedone,F;parise;tagu,F parise tagu
423,423,ribelle;lampone;ali,ribelle L O lampone T I ali,Ribelle;lamponeali,Ribelle lamponeali
424,424,musa;ali;Rodi;rima;A,musa S T ali B E Rodi E S P rima R A,Musasta;liberi;di;sperimentare,Musasta liberi di sperimentare
425,425,diga;Rodi;Orte,diga Rodi M Orte,Diga;di;Marmo,Diga di Marmo
426,426,Ave;nani;Mori;Belli,Ave R I nani Mori Belli O N E,Ave;ri;nani;moribellione,Ave rinanimoribellione
427,427,giacca;ore;due,A giacca ore A due R,Agiaco;readura,Agiaco readura
428,428,Po;litri;ali,Po P O litri B ali,Popola;rità,Popolarità
429,429,velo;anelli;pica,velo C I T anelli P pica,Velocità;di;pensiero,Velocità di pensiero
430,430,oboe;letto,PR oboe letto RE,Prole;dottore,Prole dottore
431,431,navi;oca;saloni,U navi T oca saloni,Un;avito;casale,Un avito casale
432,432,avo;some,F avo some N U,Favosomen;u,Favosomenu
433,433,re;rosa;su;cera,P re MU rosa su O cera,Premurosa;socera,Premurosa socera
434,434,arpa;che;legge;re;reti;gatti;mese;lacci;etto,D arpa C che legge re reti A gatti C O mese G lacci A F F etto,Dar;pace;che legge;re;reti;a;gatti;co;mesi,Dar pace che legge re reti a gatti co mesi
435,435,porta;mano,UN OS porta R mano,Uno;sporta;romana,Uno sporta romana
436,436,Ave;tempi;unisce;fighi,Ave R E tempi S M unisce F F fighi,Avere;tempi smunti;unisce;fighi,Avere tempi smunti unisce fighi
437,437,zanzare;spoiler,zanzare ST R spoiler,Zanzariera;sportiva,Zanzariera sportiva
438,438,porta;testa;fedi;tori,IM porta N testa F fedi tori A L E,Importante;festa;federale,Importante festa federale
439,439,ditali;anelli,D E ditali O P I anelli,Deditali;Opianelli,Deditali Opianelli
440,440,di;orde,CI di L orde,Cidilo;rode,Cidilo rode
441,441,sala;note,IN sala note S TE,Insalate;estive,Insalate estive
442,442,posate;dai,posate A T R dai,Posa;tradirai,Posa tradirai
443,443,oste;Nero;vitelli;Rita,S oste Nero P E vitelli C A Rita,Sostenere;oper;e;vitale,Sostenere oper e vitale
444,444,asse;oste;orologi,asse P oste R I orologi,Assepo;steriologi,Asseposteriologi
445,445,fori;panno;macchie;denti,E U fori panno RSO macchie M P U denti,Euforico;di;panormos;macchiedenti,Euforico di panormos macchiedenti
446,446,frecce;giri;ambi;odi;giri,frecce N giri I N C ambi odi DO L L giri,Fre;cce N giri;in;c ambi;o;di DO L L giri,Frecce N giri in cambi o di dollari
447,447,mari;lane,mari E L lane V A,Marielle;nava,Marielle nava
448,448,oca;ulivo;ghiozzi,V oca B ulivo L G ghiozzi,Vocabol;ulivio,Vocabolulivio
449,449,tori;etto;alieni;tori,S tori etto alieni tori T MO,Storie;di;alieni;torino,Storie di alieni torino
450,450,tra;tristi;mola,tra tristi mola N T I,Trama;sentimentalisti,Trama sentimentalisti
451,451,odi;odi;ore,odi A T odi T T A T ore,Odiato;dittatore,Odiato dittatore
452,452,raccomandate;fico d'India;etto,raccomandate O NE fico d'India L etto,Raccomandatone;di;fichetto,Raccomandatone di fichetto
453,453,ara;Di Giacomo;di;chino,B ara Di Giacomo di chino,Baradi;G;iacomodichino,Baradi Giacomodichino
454,454,seta;anelli;nata,DIS seta N anelli MO nata,Dissetante;moneta,Dissetante moneta
455,455,Muti;Rodi;tori,TE Muti SSI Rodi T TA tori,Temutissimi;roditori,Temutissimi roditori
456,456,pi greco;stelle;reti;are,pi greco stelle N reti LIT are,Pigreco;stellare,Pigreco stellare
457,457,antico;somme,COL antico N somme,Colan;ticosomme,Colanticosomme
458,458,RO;phon;boh;De Sanctis,P RO phon boh T De Sanctis N E,Proponendo;tesi,Proponendo tesi
459,459,iene;area;saio,iene T IC area S saio,Iene;tiche,Iene tiche
460,460,limone;Frodo,limone D I Frodo,Limoni;di;Frodo,Limoni di Frodo
461,461,balene;fan,C A balene fan D E,Cabale;nefande,Cabale nefande
462,462,amo;bomba,FR amo NO bomba,Frambo;nabomba,Frambo nabomba
463,463,Pinciana;arpa;etti,Pinciana N T arpa L etti,Pincian;arpaetti,Pincianarpaetti
464,464,atlete;Omero,O N atlete L E Omero,Onore;atletico,Onore atletico
465,465,Fiat;operai;etti;mela,Fiat R operai B R etti DO mela,Fiator;e;operai;B;ettimela,Fiator e operai B R ettimela
466,466,rigo;soma;toro,rigo RO soma T O toro,Rigosomato;rotoro,Rigosomatorotoro
467,467,tra;solstizio;superbi,O tra A solstizio AL superbi,Otras;al;solstizio,Otras al solstizio
468,468,vene;ali,vene ZI ali DO,Venziali;d'oro,Venziali d'oro
469,469,orma;lepre;volto,F orma lepre A V volto,Formale;prevalvolto,Formale prevalvolto
470,470,ghiaccio;soma,RIG ghiaccio soma IS,Righiacciosoma;is,Righiacciosoma is
471,471,Reno;api;ocra;via;va;via,T Reno R api D ocra CO via va RSA via,Treno;rapido;diocra;via via,Treno rapido diocra via via
472,472,anca;pentola,SFI anca N pentola,Sfiancante;pena,Sfiancante pena
473,473,elsi;re;re,B elsi C re T A I re,Bel;sicretare,Bel sicretare
474,474,casco;croce,NU casco croce TA,Nuca;scottata,Nuca scottata
475,475,Mini;ombrello;giorno,Mini S T ombrello giorno A T I,Ministra;dell'Interno,Ministra dell'Interno
476,476,volte;pere,volte A M pere,Volte;a;mpere,Volte ampere
477,477,timoniere;ariete,timoniere T R ariete S I,Timoniere;arsi,Timoniere arsi
478,478,fari;Eva;canna;oli,A F fari C H Eva NNO canna T oli,Affari;che;vanno;a;cannone,Affari che vanno a cannone
479,479,leggio;est,leggio N est E,Leggi;oneste,Leggi oneste
480,480,orsi;RE;olmo,C orsi DI RE CU olmo,Corsi;di;recupero,Corsi di recupero
481,481,ligustri;Noè;etti,ligustri S T Noè S S etti,Ligustri;stonessetti,Ligustri stonessetti
482,482,rocca;eroi;dei;aste;mani,B rocca eroi N O dei C aste L L I RO mani,Brocca;di;eroi;con;destrezza;romani,Brocca di eroi con destrezza romani
483,483,denti;aria;colta,denti C aria S colta T A,Denti;cariassolta,Denti cariassolta
484,484,dono;assi;nati,MAS dono PP assi O nati,Mappa;di;sonati,Mappa di sonati
485,485,unte;mari;banco,unte mari banco,Un;tema;ribanco,Un tema ribanco
486,486,mani;Edison;est,mani E R Edison est E,Maniero;desinest,Maniero desinest
487,487,avi;avi;Eva,L avi T avi EN Eva,La;vita;va;e;va,La vita va e va
488,488,dio;seme,O dio seme C C E,Odiose;messe,Odiose messe
489,489,usci;Rea;guinzaglio,R I usci Rea D E guinzaglio,Riuscire;a;deguinzaglio,Riuscire a deguinzaglio
490,490,spade;di;motore,spade di A O R motore,Sp;adiamo;diamo,Spadiamo
