,idx,word_guesses,first_pass,solution_words,solution
1369,1369,baccalà;altezze,EVI baccalà D I altezze,Baccalà;altezzedivine,Baccalà altezzedivine
1370,1370,,,,
1371,1371,Wellington;Zampa;decagramma,Wellington O RE Zampa GH decagramma,Wellington;decagramma,Wellington decagramma
1372,1372,lepri;vigliacco,U TI lepri vigliacco GIO,Utile;vigliaccheria,Utile vigliaccheria
1373,1373,spezie;in;Erie,SB spezie in VOL Erie,Spezie;interiore,Spezie interiore
1374,1374,marcia;di;proiettile,marcia di proiettile,Marcia;di proiettili,Marcia di proiettili
1375,1375,papi;onde;dollaro,papi LL onde LI dollaro SO,Papillon;d'onde,Papillon d'onde
1376,1376,,,,
1377,1377,Salgari;Saba,Salgari O Saba RCA,Salgario;Saba,Salgario Saba
1378,1378,scivola;pietre;ante,scivola TU pietre S ante,Scivola;suante,Scivola suante
1379,1379,ecco;pinna;ural,ecco pinna T ural E,Eccitante;uranopina,Eccitante uranopina
1380,1380,Trovatore;Oro,Trovatore O Oro T O,Tore;Oro,Tore Oro
1381,1381,,,,
1382,1382,lenzuola;ali,PA L lenzuola S ali,Pale;sono;aeree,Pale sono aeree
1383,1383,,,,
1384,1384,salice;oasi,MOS salice NZI oasi,Mosca;oasi,Mosca oasi
1385,1385,,,,
1386,1386,acidule;matura,A acidule MI matura,Acidula;mi;matura,Acidula mi matura
1387,1387,pinna;poli;reti,pinna CO poli M I NA reti,Pinna;di;polireti,Pinna di polireti
1388,1388,siciliana;ranocchi;lecca,PAS siciliana VE ranocchi L lecca,Pascià;in;verde;licorizia,Pascià in verde licorizia
1389,1389,ghiaccio;miami;luccio,E ghiaccio miami G LI luccio,Egiziano;mialuccio,Egiziano mialuccio
1390,1390,spia;secchi;nobili;irene,spia LIC secchi N nobili RG I irene,Spia;nobile;irenica,Spia nobile irenica
1391,1391,violoncello;tiranni;giugno,violoncello T U tiranni giugno TA,Violoncellisti;giugneschi,Violoncellisti giugneschi
1392,1392,salice;scalzi,AS salice NT R scalzi,Salice;scalzo,Salice scalzo
1393,1393,si;ninfe;tempo,si G N O ninfe T tempo,Signore;temporale,Signore temporale
1394,1394,,,,
1395,1395,,,,
1396,1396,blu;sapone,blu sapone S A,Blu;sapone,Blu sapone
1397,1397,,,,
1398,1398,,,,
1399,1399,banchiere;sole;olo,banchiere O I N sole olo O,Banchiero;solare,Banchiero solare
1400,1400,santino;urne,PAS santino T T urne,Santuari;urne,Santuari urne
1401,1401,,,,
1402,1402,,,,
1403,1403,nera;ippogrifi;radio;Po;tori,U nera I ippogrifi E radio P Po S I tori,In;radiopera;Po;In;torrida,In radiopera Po In torrida
1404,1404,tre;agnello;ontario,S tre N agnello L ontario,Santone;trillo,Santone trillo
1405,1405,legge;formiche;scheletri,legge R formiche U scheletri GI A,Legge;formica;scheletrica,Legge formica scheletrica
1406,1406,,,,
1407,1407,in;Audi;testo;D A;O;esca,in Audi testo RI D A O esca,In;testo;da;esca,In testo da esca
1408,1408,albo;erudito;debito;rane,P albo erudito S debito NIB rane,Pubblico;debitrane,Pubblico debitrane
1409,1409,,,,
1410,1410,colmo;dilio;volga,CO colmo dilio volga,Col;dil;volga,Col dil volga
1411,1411,litro;bilancia;lancia,AU litro bilancia R lancia TE,Autolitro;bilanciate,Autolitro bilanciate
1412,1412,Diana;Rosi,F Diana C O Rosi,Di;ana;Rosi,Di ana Rosi
1413,1413,,,,
1414,1414,ali;trifola;breve,M ali IST trifola S breve,Mali;istituzionale;breve,Mali istituzionale breve
1415,1415,groppa;neve;vile,IL groppa neve S CO vile,In;neve;scivolata,In neve scivolata
1416,1416,caschi;uni,BOC caschi UM uni,Caschi;unimoti,Caschi unimoti
1417,1417,,,,
1418,1418,,,,
1419,1419,arti;lario;denaro,P arti C O lario D denaro,Particolari;d'oro,Particolari d'oro
1420,1420,flauto;cratere;nobile,F flauto C cratere N GR nobile,Cra;tura;Flau;tile,Cratura Flautile
1421,1421,,,,
1422,1422,mister;soma;prova,mister IO soma S prova,Misterioso;sovrapponibile,Misterioso sovrapponibile
1423,1423,re;flutto,re LL flutto T I,Reali;fluiti,Reali fluiti
1424,1424,scacchi;lenzuola,scacchi S lenzuola N D E,Scacchiera;sulle;navi,Scacchiera sulle navi
1425,1425,ali;piccolo;stout,P ali piccolo LOC stout,Palio;locandiere,Palio locandiere
1426,1426,coppia;saio;odori,S coppia S saio VI odori,Sessanta;santi;odorosi,Sessanta santi odorosi
1427,1427,gilet;oppio;N E,A gilet O R oppio N E NE,Aglio;oppio;di;oppio,Aglio oppio di oppio
1428,1428,nudo;nuda;radura,G nudo N nuda radura N O,Gnudo;n;r;ra,Gnudonurara
1429,1429,,,,
1430,1430,gin;in;magazzino;ale,LO gin in magazzino B ale,Gin;in;magazzinale,Gin in magazzinale
1431,1431,nord;qui;certo;volga,nord DIC qui certo volga RI,NORD;QUI;VOLGARE,NORD QUI VOLGARE
1432,1432,filo;Po;filo;blando;tiara,MO filo M Po NI filo M blando tiara TE,Mo;filosofia;filo;M;tiara,Mo filosofia filo M tiara
1433,1433,uncino;iniziali;astuccio;via,uncino iniziali astuccio LI via NO,in;via;nocciola,In vianocciola
1434,1434,quinto;lunghissima;piccolo,P quinto lunghissima piccolo,Quinto;lunghissimo,Quinto lunghissimo
1435,1435,,,,
1436,1436,virgola;pizzo;frangiflutti,U virgola pizzo SF frangiflutti,U;frangi;pizzoluto,U frangi pizzoluto
1437,1437,fili;rotonda;quartetto,fili A R rotonda quartetto T I,Filiforme;rototinta,Filiforme rototinta
1438,1438,vesti;t;posa,CO vesti T t P posa,Vestire;tempo,Vestire tempo
1439,1439,Serio;staffa,Serio STA staffa,Sera;stellata,Sera stellata
1440,1440,,,,
1441,1441,guasti;rapa;oca;toto,guasti A rapa SS oca D toto,Guastarapa;a;ssetta;dotto,Guastarapa a ssetta dotto
1442,1442,zeppi;come;arena,zeppi P I come R arena,Pi;come;arena,Pi come arena
1443,1443,barba;capelli,barba RI capelli ERA,Barbarie;capericolare,Barbarie capericolare
1444,1444,odi;zinco,RAM odi CA zinco,Rami;di;zinco,Rami di zinco
1445,1445,fa;voliere;S O S,AF fa RI voliere SOS I,Afflitte;rivoli,Afflitte rivoli
1446,1446,vento;vogue;canna;esche,vento V vogue canna C C esche,Ven;gocce;esche,Vengono gocce esche
1447,1447,grano;oea,NE grano I oea,Negoziante;in,Negoziante in
1448,1448,re;nemo,LIN re N nemo,Linea;nemica,Linea nemica
1449,1449,compagno;Adriano,C compagno NF Adriano,Compagno;Adriano,Compagno Adriano
1450,1450,,,,
1451,1451,,,,
1452,1452,hacker;fini,hacker N fini O,Nei;fini;onore,Nei fini onore
1453,1453,pino;pecca;sfogo,O pino O pecca NF sfogo,Opinione;sfogata,Opinione sfogata
1454,1454,taglia;in;vile,GE N taglia in C I vile,Gentilinimo;invidiabile,Gentilinimo invidiabile
1455,1455,nonna;senna;ghiaccio;stagno,T nonna D senna G ghiaccio CA stagno,Tonna;di;ghiaccio;di;senna,Tonna di ghiaccio di senna
1456,1456,Malesi;prospettiva,Malesi M U prospettiva,Male;spettacolo,Male spettacolo
1457,1457,molle;frammentario,molle IN frammentario,Molle;in-frammenti,Molle in-frammenti
1458,1458,papi;lombardi,papi L lombardi N DY,Papilombardi;lodi,Papilombardi lodi
1459,1459,clappa;coda,C clappa N coda C K,Clappamento;Nocca,Clappamento Nocca
1460,1460,quadri;con;qui,quadri LE con V qui O,Quadri;con;qui,Quadri di con qui
1461,1461,,,,
1462,1462,toc;tempio;ariano,VO toc tempio TR ariano,Votato;antiariano,Votato antiariano
1463,1463,re;Si;neo;rozzo;lussi;Eva,P re S Si O neo R rozzo TI lussi L Eva TA,Preso;lussurioso;lato,Preso lussurioso lato
1464,1464,sarda;stadera,PAS sarda stadera RO,Sarda;a;Stadera,Sarda a Stadera
1465,1465,tennis;star;teso,tennis O P star T teso,Tennis;stellato,Tennis stellato
1466,1466,aiuto;tato,LUS aiuto F tato,Lutato;fuori,Lutato fuori
1467,1467,sacerdotessa;nastro;Cossa;domino,S sacerdotessa N nastro Cossa N domino R E,Sacerdotessa;di;Cossa;di;domino;re,Sacerdotessa di Cossa di domino re
1468,1468,poltro;ruota,PRI poltro ruota NO,Poltro;ruotano,Poltro ruotano
1469,1469,Cavalleria;coppia,VE Cavalleria coppia TI,Vecchia;tirannia,Vecchia tirannia
1470,1470,adriatica;arretrati;peccati;ariano,AR adriatica arretrati MP peccati N O R ariano,Adriatico;arretrati;peccato;ariano,Adriatico arretrati peccato ariano
1471,1471,lati;bocca;boccaccio,lati MA bocca CC boccaccio,Ma;cc;boccaccio,Ma cc boccaccio
1472,1472,,,,
1473,1473,Jovanotti;guasto,APP Jovanotti guasto F R E,Appassionante;frugale,Appassionante frugale
1474,1474,manovella,RA manovella,RAmo;vellutato,RAmo vellutato
1475,1475,coautori;oli;settore,DI coautori oli VEL settore,Coautori;olivello,Coautori olivello
1476,1476,piccante;mattutino,MEN piccante mattutino E,Mattutino;piccante,Mattutino piccante
1477,1477,santino;chiare,SCU santino N chiare,Santino;cu;chiaro,Santino cu chiaro
1478,1478,asini;stivano;scheletri,UN asini ST stivano scheletri GI A,Uni;stivano;scheletri;agili,Uni stivano scheletri agili
1479,1479,,,,
1480,1480,,,,
1481,1481,metri;gallo;tana,TU metri gallo N tana TI,Tumulti;Nativi,Tumulti Nativi
1482,1482,dotto;fresca,CON dotto F fresca,Condotto;fresco,Condotto fresco
1483,1483,agnello;si,N agnello CA si,Nascita;sacra,Nascita sacra
1484,1484,Trilussa;Saba;bulldozer,Trilussa CO Saba CRB bulldozer BU,Trilussano;sbarazzino;bulldozer,Trilussano sbarazzino bulldozer
1485,1485,con;fauni;teti,con FU fauni T teti,Confauni;tetici,Confauni tetici
1486,1486,sera;serio;ali,sera serio N ali,Ser;anale,Seranale
1487,1487,tara;paride;otto,tara NT paride otto,Tarantola;notturna,Tarantola notturna
1488,1488,blu;fallita;edera,blu F fallita edera,Blu;fallita;eredità,Blu fallita la eredità
1489,1489,bolliti;ami;druidi,bolliti C O F ami G LI druidi,Bolliti;druidici,Bolliti druidici
1490,1490,radi;plotoni,OPE radi plotoni TTE,Operai;di;teatro,Operai di teatro
1491,1491,stelle;micini;sedia;esausti,CA stelle micini AS sedia esausti,Castelli;stanchi;esauriti,Castelli stanchi esauriti
1492,1492,quaranta;vecchi;stagno,P quaranta LO vecchi FU stagno,Per;lo;stagno,Per lo stagno
1493,1493,Elsa;buco,B Elsa M buco,Bel;mucchio,Bel mucchio
1494,1494,Cavour;re,BIM Cavour re SA,Bim;sacro,Bim sacro
1495,1495,NATO;maiali,U NATO maiali S A,Na;to;iali,Natali
1496,1496,,,,
1497,1497,sbrigativo;mini;strega,S sbrigativo mini STE strega LE,Sbrigativo;minimale,Sbrigativo minimale
1498,1498,discesa;mietitura;grano,discesa M mietitura M I grano,Discesa;mi;grano,Discesa mi grano
1499,1499,Doc;ex,PRO Doc TE ex,Prodigioso;exotico,Prodigioso exotico
1500,1500,,,,
1501,1501,termine;vaglia;si,termine vaglia si RIA,Termini;vigliacchi,Termini vigliacchi
1502,1502,stilla;miglio;guasto,RU stilla miglio guasto A,Ruota;la;guasta,Ruota la guasta
1503,1503,re;barbato;doc,S re barbato R I doc,Sire;barbados,Sire barbados
1504,1504,lama;malese;veloce,AF lama LE malese AV veloce,A;malese;veloce;veloce;lama;veloce,A malese veloce veloce lama veloce
1505,1505,"stufe (in senso letterale potrebbe essere ""stagno"", ma nel contesto dei rebus, ""stufe"" può essere un gioco di parole riferito a ""rane"" che suona come ""stufe"");fuso",stufe fuso,Stufe;fuse,Stufe fuse
1506,1506,emozione;giosue;navale,IND emozione RO giosue L navale,Emozionante;giosuènavale,Emozionante giosuènavale
1507,1507,lago;torcia;rara,lago F torcia R A rara,Fa;torr;rarà,Fa torr rarà
1508,1508,,,,
1509,1509,cia;dubbio;terreno,C cia D I dubbio T terreno,Ci;d;ubbio;Ci,CidubbioCi
1510,1510,,,,
1511,1511,,,,
1512,1512,rosario;latte,rosario N F latte,Rosario;lattifero,Rosario lattifero
1513,1513,idra;pixel;epoca,idra UL pixel G LI epoca,Idraulica;pixellica,Idraulica pixellica
1514,1514,parma;ruggine;siciliana,L parma ruggine N siciliana T I,Lirica;nautica,Lirica nautica
1515,1515,zinco;istante;barra,zinco istante B barra G A,Zincato;in;barrato;gaio,Zincato in barrato gaio
1516,1516,,,,
1517,1517,manico;bullo;Rea;barile,manico bullo Rea barile,bu;reale;manilabro,Bu reale manilabro
1518,1518,,,,
1519,1519,papi;gote,papi LL O gote GH E,Papille;olfattive;gettonate,Papille olfattive gettonate
1520,1520,,,,
1521,1521,,,,
1522,1522,,,,
1523,1523,,,,
1524,1524,bolliti;fermi;colpiti;epoca,RIF bolliti O fermi N colpiti I epoca,Rifiniti;olimpici,Rifiniti olimpici
1525,1525,gnomi;sani;avi;vetri;mano,U gnomi sani GI avi vetri STE mano,gnomi;avi;vetri;in;mano,gnomis avi vetri in mano
1526,1526,,,,
1527,1527,piloni;asso;pipo,F piloni asso SF pipo,Pi;asso;pipofestante,Piasso pipofestante
1528,1528,,,,
1529,1529,spericolata;pusillanime,P spericolata SER pusillanime,Per;serpente,Per serpente
1530,1530,cotte;dadi;giunchiglie,C cotte D dadi GIT giunchiglie,Cottidiane;dadi,Cottidiane dadi
1531,1531,monaci;sfera,A M monaci S sfera,Amon;asfera,Amonasfera
1532,1532,amico;zero;t;sociologo,amico S zero t F sociologo,Amico;zero,Amico zero
1533,1533,arco;boia;mostri,B arco boia M mostri A TO,Boia;mostriarca,Boia mostriarca
1534,1534,salta;Ostuni;si,CA salta Ostuni S si MO,Casa;saltimbanchi,Casa saltimbanchi
1535,1535,Re;file,Re NE file T TE,Re;filettata,Re filettata
1536,1536,boia;gli;destra;tano;perla;crudo,boia FIL gli AD destra S tano NI perla C crudo,boia;gli;destra;tano;perla;crudo;boia;filo,boia gli destra tano perla crudo boia filo
1537,1537,locandiere;gioco;quercia,P locandiere G gioco C quercia,Locandiere;quercia,Locandiere quercia
1538,1538,gallo;bianco;vapore,gallo bianco VE vapore TO,Gallo;biancovaporato,Gallo biancovaporato
1539,1539,sanguigna;scacchi;sogliola;rose,sanguigna M scacchi sogliola S T I rose,Sangue;scacchiera;sorrisi,Sangue scacchiera sorrisi
1540,1540,odissea;cacciagione;torri;via,L odissea V O cacciagione torri F I L I via,Lodis;cavia;torri,Lodis cavia torri
1541,1541,pitt;rana,pitt U rana IF,Pittu;rana,Pittu rana
1542,1542,flutto;Saba;Rita,F flutto Saba R Rita A,Fluttuante;Risa,Fluttuante Risa
1543,1543,coppia;api;cuore;perle;fratello,S coppia R api AN cuore perle MO fratello NE,S;api;perle;cuo;api;perle,Sapi perlecuoapi-perle
1544,1544,Dino;Ignazio;taranto,Dino BI Ignazio T taranto,Dino;Ignazio,Dino Ignazio
1545,1545,otto;nel;piuma;sarda,CA otto NQU nel NI piuma N sarda,CAni;nel;piuma;otto;nel;sardo,CAni nel piuma otto nel sardo
1546,1546,tra;fronte,tra PP OL fronte PI,Tra;il;frontespizio,Tra il frontespizio
1547,1547,troilo;manigoldo;redini,T troilo NN manigoldo R M redini,Tr;inomin;i,Trinomini
1548,1548,amico;oli,MI amico B oli,Mib;olia,Mib olia
1549,1549,rosso;Saba;nave,RO rosso Saba N CA nave,Rossonave;Saba,Rossonave Saba
1550,1550,,,,
1551,1551,tappa;latte,tappa F latte,Tappa;lattea,Tappa lattea
1552,1552,stampa;stellette,stampa N stellette T I,Stampa;n;stellette,Stampa n stellette
1553,1553,strega;rete;ali,T strega A rete S ali,Strega;ali,Strega ali
1554,1554,lombardia;turisti;varchi,RI lombardia V O turisti varchi,Rilassatevi;ovunque,Rilassatevi ovunque
1555,1555,l'Aquila;grammi;sol;Nat,CL l'Aquila N grammi S sol Nat O,Claudio;solitamente,Claudio solitamente
1556,1556,modelli;porta,modelli TAR porta TI,Modelli;portano;tinte,Modelli portano tinte
1557,1557,sterzo;saggi,RA sterzo saggi TO,Ras;togati,Ras togati
1558,1558,triste;nate,CO triste RDI nate,Coro;tristemente,Coro tristemente
1559,1559,Roma;ovale,PIG Roma N ovale,Roma;ovale,Roma ovale
1560,1560,tari;grassa,tari N T grassa STO,Tarantola;grassostomaco,Tarantola grassostomaco
1561,1561,,,,
1562,1562,guppy;noi;regina;oli,U guppy noi N O regina G N oli,Gup;ppi;olinoi,Gupppi olinoi
1563,1563,file;e;gio,file M e gio ALE,Fi;melograno,Fi melograno
1564,1564,giro;soma;ring,G giro Z I O soma R ring,Giro;somaro,Giro somaro
1565,1565,cielo;salice;faccia tosta;regista,cielo T salice V U faccia tosta S E regista,Cielo;tosto;regista,Cielo tosto regista
1566,1566,pasta;zio;statua,C pasta DR zio statua SA,Crudele;statuaria,Crudele statuaria
1567,1567,buco;colpi,TA buco LO S colpi,Talo;scolopendro,Talo scolopendro
1568,1568,,,,
1569,1569,castello;scontroso,castello S scontroso,Castellano;scontroso,Castellano scontroso
1570,1570,oggi;nano;ame,J oggi N nano ame N A,Jo;ggi;na;am;ena,Jo'ggi'n'amena
1571,1571,api;pinna;voce,L api N U pinna voce T A,La;pinna;La;avuta,La pinna di La avuta
1572,1572,Bach;essi,BOM Bach ES essi,Bach;e;sessi,Bach e sessi
1573,1573,sue;sei;veste;soda,sue sei veste VI soda TA,Sue;sei;sodata,Sue sei sodata
1574,1574,scala;eroina;salamandrine,scala O C eroina B salamandrine,Scalabili;salamandrine,Scalabili salamandrine
1575,1575,,,,
1576,1576,,,,
1577,1577,dio;robin;ario,dio robin ario,Divorando;roba,Divorando roba
1578,1578,spare;vergine;avi,S spare vergine LL avi T A,S;vergine;avi,S vergine avi
1579,1579,senso;galoppa;ariano,senso GN galoppa MB I ariano,Senso;ariano galoppante,Senso ariano galoppante
1580,1580,pentagramma;riflessi,VA pentagramma N F riflessi,Vano;finestrino,Vano finestrino
1581,1581,trastevere;ame,T trastevere ame N A,tra;am;na;te,Trastevere amante
1582,1582,geni;Tunisia;delfini,geni TRI Tunisia DOL delfini,Genitori;tunisini,Genitori tunisini
1583,1583,,,,
1584,1584,,,,
1585,1585,arse;pioppo,STU arse pioppo ALE,Stupore;aleppino,Stupore aleppino
1586,1586,amo;battesimi;tostati,S amo battesimi N T tostati AT O,Sambatina;tostatina,Sambatina tostatina
1587,1587,phon;speculum;ali,phon D I speculum T ali,Ph;o;cu;lari,Phonoculari
1588,1588,lanci;torce;sposa,lanci torce S A sposa,Lancio;sospirato,Lancio sospirato
1589,1589,,,,
1590,1590,corta;oli;tic;and;stria,AC corta P oli tic A and D U stria LE,Acquacorta;poltica;andatura,Acquacorta poltica andatura
1591,1591,sol;tenaglia;ali,P sol SI tenaglia T ali,Pianeta;silenzioali,Pianeta silenzioali
1592,1592,,,,
1593,1593,anelli;luccio;intellettuali,A anelli VI luccio D I intellettuali,Avidi;luccicanti;intellettuali,Avidi luccicanti intellettuali
1594,1594,,,,
1595,1595,accetta;pendola;stazioni,IN accetta pendola N TE stazioni,Inaccettabile;pendolante,Inaccettabile pendolante
1596,1596,torcia;massi;forza,SI torcia E massi N forza,Sinfonia;è;forzata,Sinfonia è forzata
1597,1597,,,,
1598,1598,Verona;flusso;papa,PO Verona UFR flusso R papa,Veronese;fluire;papale,Veronese fluire papale
1599,1599,Est;lingotti;mente;con;doc,R Est Y lingotti MA mente con doc,REst;con;doc,REst con doc
1600,1600,zio;aiuto;zeppi,SFI zio aiuto P zeppi NO,Zeppi;aiuto,Zeppi aiuto
1601,1601,,,,
1602,1602,,,,
1603,1603,,,,
1604,1604,VA;rose;buco;mori,VA LO rose TRI buco M mori,Vario;ombrello;Vario,Vario ombrello Vario
1605,1605,,,,
1606,1606,tocca;pinze,TES tocca R pinze,Tocco;rapido,Tocco rapido
1607,1607,mine;spia;scoiattoli,mine S spia scoiattoli NT E,Minestra;spilorica,Minestra spilorica
1608,1608,,,,
1609,1609,agenda;fedele;vasi,MA agenda fedele C C vasi,Magari;gli;fedi;vasi,Magari gli fedi vasi
1610,1610,bachi;serie,bachi T serie,Bachi;terrestri,Bachi terrestri
1611,1611,boccia;luccio;centro;stecche,TR boccia luccio N centro T stecche,Tra;cento;stecchettari,Tra cento stecchettari
1612,1612,,,,
1613,1613,manico;gallina;caverne,manico F IL gallina caverne SE,Fi;caverne;caverne,Fi caverne caverne
1614,1614,stelle;lava,CA stelle L lava LLE,Castelle;lavali;lavali,Castelle lavali lavali
1615,1615,suola;sinistro;romanze;stanza,suola sinistro I romanze AS stanza T E,Suolastanze;straripante,Suolastanze straripante
1616,1616,,,,
1617,1617,Brembo;mina,MI Brembo M mina,Mina;Brembana,Mina Brembana
1618,1618,streghe;Dean;secoli,streghe Dean secoli,Streghe;decine,Streghe decine
1619,1619,nanette;ippocampi,BA nanette IN ippocampi,BAnanette;in;ippocampi,BAnanette in ippocampi
1620,1620,,,,
1621,1621,Doc;petto;nato,LE Doc L petto GI O nato,Led;Doc;natopetto,Led Doc natopetto
1622,1622,,,,
1623,1623,rist;articoli,C rist articoli U SO,Crisantemi;articoli,Crisantemi articoli
1624,1624,in;in;super;riso,in TRI cat in o super riso LTI,In;riso;superlativo,In riso superlativo
1625,1625,,,,
1626,1626,,,,
1627,1627,falerne;rasoio;sarda,RE falerne L rasoio N sarda,Re;l;sarda,Re l sarda
1628,1628,ovvio;manovella,U ovvio M manovella,U;ov;vella,Uovovella
1629,1629,scrigno;prato,M scrigno TU prato,Scrigno;prato,Scrigno prato
1630,1630,pere;blu;idoli,SA pere blu FF idoli,Sapere;blu-idoli,Sapere blu-idoli
1631,1631,reni;nulla,C reni NSF nulla,Creni;nullari,Creni nullari
1632,1632,porta;di;fresca,porta R di F fresca,Porta;rinfrescante,Porta rinfrescante
1633,1633,,,,
1634,1634,,,,
1635,1635,prode;zeta,prode POD zeta,Prodezza;zetale,Prodezza zetale
1636,1636,serie;flutto,serie LL flutto IT,Sere;il;flauto,Sere il flauto
1637,1637,papi;sirene;rase,papi LL sirene rase TA,Papire;le;sirenate;rase,Papire le sirenate rase
1638,1638,rebus;spento;anni,LA rebus L spento LFF anni,Lare;bu;sti;lla;Lare,Larebu sti lla Lare
1639,1639,aringa;rammellate,AR aringa R rammellate,Aringa;rammellata,Aringa rammellata
1640,1640,manico;oboe,manico FIL oboe MO,Fi;obilmente;mo,Fi obilmente mo
1641,1641,Peter Pan;neon;ceri,Peter Pan T neon L A ceri,Peterpanese;Tenebre,Peterpanese Tenebre
1642,1642,coppia;la;tiara,S coppia L la R tiara,Scola;tiarica,Scola tiarica
1643,1643,uova;dottore;articolazioni;sì,P uova S I dottore T articolazioni N sì,Prova;sintonia,Prova sintonia
1644,1644,,,,
1645,1645,ami;decine;ovale;si;lo,ami CO decine GU ovale T si NE lo,Amico;deciso;guerriero;ovunque;solenne,Amico deciso guerriero ovunque solenne
1646,1646,sporche;more;banchi;Crati,sporche R MI more banchi C NO Crati,Ro;more;banchi;mi;cratico,Romore banchi micratico
1647,1647,zuppa;zio;neri,S zuppa N zio neri I A,Zuppa;nera,Zuppa nera
1648,1648,bruciava;blu;verde,F bruciava blu verde N I,Blu;verde,Blu verde
1649,1649,con;collana,NA con collana VE,Nave;con;anca,Nave con anca
1650,1650,rosa;bocca;lusinga,P rosa bocca C C lusinga,Prosa;boccaccia,Prosa boccaccia
1651,1651,bocca;falda;solstizio,TRA bocca N falda solstizio O,Trasbocca;solstitiali,Trasbocca solstitiali
1652,1652,tomahawk;granaio;incudine;Adriano,tomahawk granaio BI incudine N OV Adriano,Tomahawk;granaio;incudine,Tomahawk granaio incudine
1653,1653,manovella,AR manovella,A;manovella,A manovella
1654,1654,sere;stesi,AD sere S stesi,Adesso;stesi,Adesso stesi
1655,1655,grano;netta,MA grano N netta,Magro;nettare,Magro nettare
1656,1656,,,,
1657,1657,raggio;spericolata;mura,CO raggio S spericolata mura I,Ragionspericolata;muraria,Ragionspericolata muraria
1658,1658,re;are;suore;trio,re N are IN suore S O R trio,Re;nare;suore,Re nare suore
1659,1659,,,,
1660,1660,Chieti;ovale;monache;stella;sacco,Chieti M ID ovale GG monache N stella sacco TO,Chi;è;la;monaca;stellata;sacco,Chi è la monaca stellata sacco
1661,1661,,,,
1662,1662,,,,
1663,1663,Kallo;mura,P Kallo mura D I F a Kallo,Pallo;di;fama,Pallo di fama
1664,1664,attiva;studioso,C attiva studioso,Attiva;studio,Attiva studio
1665,1665,chiamata;rocky,CA chiamata T rocky,Chia;mrocky,Chiamarocky
1666,1666,ariano;saldamente,ariano saldamente,Arioso;lamento,Arioso lamento
1667,1667,ossa;maniero;schiaffi,T ossa CO maniero I NO schiaffi,Tosse;maneschiacci,Tosse maneschiacci
1668,1668,blu;re,blu F re RA,Blu;re;Blu,Blu re Blu
1669,1669,circolo;api;prato,B circolo M api E T prato,Bapi;circolare;et,Bapi circolare et
1670,1670,stelle;lu;stria,O stelle L lu U stria,Ol;lu;ria,Ollustria
1671,1671,capitolo;che;articoli;anno,capitolo che G articoli anno SO,capitolo;annovera,capitolo annovera
1672,1672,regina;daga;sarde,AR regina D daga N sarde,Regina;d'aspre,Regina d'aspre
1673,1673,coppia;tempi;pitt,M coppia tempi pitt ETO,Mc;in;pitt,Mc in pitt
1674,1674,,,,
1675,1675,palla;primo;forza,palla NI DI primo R forza,Pallidi;i;forzati,Pallidi i forzati
1676,1676,in,V in O N,Vi;in;o;no,Vino
1677,1677,tesoro;x;miss;lì,TUT tesoro x miss lì,Tesorox;missilì,Tesorox missilì
1678,1678,,,,
1679,1679,Como;con;gru,SA Como con gru O,Comunque;gru,Comunque gru
1680,1680,vis;driadi;vetro,SP vis driadi T E vetro,Svisdriadi;TEvetro,SvisdriadiTEvetro
1681,1681,tori;bocca;lombrico,S tori A bocca CC lombrico,Storico;boccalombico,Storico boccalombico
1682,1682,,,,
1683,1683,idra;cifra,RA idra RZZI cifra,Razzia;cifrata,Razzia cifrata
1684,1684,nonno;postino;tetti,nonno M postino NP RO tetti,Nonnino;è;tennista,Nonnino è tennista
1685,1685,re Magi;prime;zampe,IM re Magi NIM prime DI zampe,Reprime;magistralmente,Reprime magistralmente
1686,1686,ore;driadi;secoli,C ore O driadi T secoli,Coro;di secoli,Coro di secoli
1687,1687,Marescialli;Bardo;Sapi,Marescialli Bardo LE Sapi CA,Bardesi;Maresciallucchi,Bardesi Maresciallucchi
1688,1688,papi;onda;era,papi L L onda S era,Papillon;la;era,Papillon la era
1689,1689,intere;santi;manovella,intere S santi S S I manovella,Interessanti;santi,Interessanti santi
1690,1690,pirita;spezia;anatra;spada;palla;penoso,STU pirita S spezia A anatra L spada N palla P penoso,Stupendo;spettacolo;di;spade;pallonate,Stupendo spettacolo di spade pallonate
1691,1691,caschi;VA,BU caschi VA TA,Bucata;vata,Bucata vata
1692,1692,graffiti;sabato;brocca;luna,P graffiti sabato brocca luna L I,Pagliaccio;lunatico,Pagliaccio lunatico
1693,1693,posta;Reno;tiratori,posta NP Reno T tiratori,Postino;ne;tratti,Postino ne tratti
1694,1694,alte;lenzuola;decibel,alte R lenzuola L E decibel O,Altre;lenzuola;decibelliche,Altre lenzuola decibelliche
1695,1695,suola;rete;santino;zio,IM suola RE rete S santino zio NI,Immobile;santinizio;rese,Immobile santinizio rese
1696,1696,coppia;peccatrice;re,S coppia peccatrice RI DE re,Sire;è;re,Sire è re
1697,1697,grasse;gregge,M grasse G gregge,Magra;grassa,Magra grassa
1698,1698,,,,
1699,1699,duomo;tinello;noci,AF duomo TI tinello NN noci,Duomotinello;noccioline,Duomotinello noccioline
1700,1700,prato;aurora;ante,GA prato aurora A NC ante,Pr;at;a;orante,Prataparante
1701,1701,,,,
1702,1702,,,,
