,idx,word_guesses,first_pass,solution_words,solution
283,283,fa;lira;lance,AF fa BI lira G lance,Affabili;raglance,Affabili raglance
284,284,porta;geco;ossa,RE porta geco L ossa L E,Reportage;colossale,Reportage colossale
285,285,sì;lira;picche,E sì lira G picche TTE,Esili;ragazette,Esili ragazette
286,286,coppia;ramo;isbe,coppia ramo ET isbe,Coppia;r;amata,Coppia r amata
287,287,filo;remo;ioni;more,RI filo remo Z ioni D A more,Rifilare;mozioni;d;amore,Rifilare mozioni d'amore
288,288,coli;toma;ali,VIN coli toma NI ali,Vincoli;tomainali,Vincoli tomainali
289,289,barbiere;aia,barbiere G aia TA,Barbie;reggiata,Barbie reggiata
290,290,anta;epa;ami;esca;rema,C anta R epa R L ami D esca rema RIU,Cantare;Parlami;d;amore;mamma,"Cantare ""Parlami d'amore mamma"""
291,291,oglio;pine,L oglio pine NNE,Loglio;pinenne,Loglio pinenne
292,292,galla;lenti;mani;etti,galla C C U lenti mani C A R etti,Gallaccule;ntimanicure,Gallaccule ntimanicure
293,293,topi;amo;nord,U topi amo D nord A,Utopia;mondana,Utopia mondana
294,294,ante;la;onda;via,SM ante L la onda C via RI,Smantellare;ondaciviri,Smantellare ondaciviri
295,295,ree;vitelli;ors,TA ree vitelli T ors E,Tare;ereditarie,Tare ereditarie
296,296,cola;redo;est,FO cola redo M est ICO,Focolare;domestico,Focolare domestico
297,297,anca;oro;petto;anca;oro;petto,M anca T oro S petto,Mancato;rispetto;Mancato;rispetto,Mancato rispettoProcediamo alla risoluzione del rebus passo per passo:
298,298,eroi;dea,F I eroi dea L E,Fiere;oidale,Fiere oidale
299,299,porta;puledri;in,ES porta TO puledri V in I,Esportatori;di;vini,Esportatori di vini
300,300,visi;gradi,visi T E gradi T E,Visite;gradite,Visite gradite
301,301,nte;ritiro;copia;ti,nte ritiro copia ti VO,Nutriremo;copiativi,Nutriremo copiativi
302,302,orcio;tacco,MAN orcio S tacco GI,Manorci;staccogi,Manorci staccogi
303,303,oli;chef;lime;Vasto,P oli TI chef AL lime N T Vasto,Politiche;fallimentari,Politiche fallimentari
304,304,vanga;anatra;ore,DA vanga LT anatra L ore,Dava;lta n;alore,Dava lta n alore
305,305,facce;aiuto;pala,facce N aiuto M pala TE,Faccende;aiutompala te,Faccende aiutompala te
306,306,sedia;via,CA sedia via NO,Case;di;viano,Case di viano
307,307,agente;est;orme;na,L agente ON est A D orme SE na,La;gente;onesta;dorme;serena,La gente onesta dorme serena
308,308,mito;ava,PIU mito LZ ava,Piuma;di;tolzava,Piuma di tolzava
309,309,porta;bellarm;erica,porta E bellarm IAM erica NA,Portebel;larmierica,Portebel larmierica
310,310,re;pancia;Scevola,re S T pancia Scevola N T E,Resta;in;panci;evolante,Resta in panci evolante
311,311,tende;calma,tende A FI calma MI,Tende;a;ficalmi,Tende a ficalmi
312,312,serpe;ardita,ES serpe NS ardita,Esser;pensati,Esser pensati
313,313,cani;rasoio;tina,cani C O rasoio T TU tina,Canicola;raso tutto,Canicola raso tutto
314,314,lattanti;lega;ibare,C lattanti BI lega R ibare,Clattanti;biliare,Clattanti biliare
315,315,bomba;rei;ara,DO bomba rei N G ara,Dobombar;ei;ngar,Dobombar ei ngar
316,316,ambi;nodi;laccio,B ambi nodi S CO laccio,Bambino;discolaccio,Bambino discolaccio
317,317,avide;ratti;remo,SC avide P ratti remo TE,Scavi;d;epoche;remote,Scavi d'epoche remote
318,318,mostra;alato,UO mostra MP alato,Uomo;strampalato,Uomo strampalato
319,319,graz;topo;mento,S graz IA topo RTA mento,Sgraziato;portamento,Sgraziato portamento
320,320,le;linee;Ligabue,B A le linee L Ligabue,Ballelinee;Lliga;buelliga,Ballelinee Lliga buelliga
321,321,sega;mare;ali;mola;ore,AL sega M mare G ali A mola M ore,Alse;gamma;realiamol;a;more,Alse gamma realiamol a' more
322,322,con;edera;favo,con C edera favo R I,Concedere;favori,Concedere favori
323,323,Scola;rei;Asti,ME Scola rei MP Asti,Mescolare;i mpasti,Mescolare i mpasti
324,324,conti;dive,RAC conti dive RNE,Racconti;di;verne,Racconti di Verne
325,325,raggi;zaino;arte,raggi UN zaino NT arte DE,Raggiunto;l;intendere,Raggiunto l'intendere
326,326,prete;denti;lama;nodi;ara;ascia,prete N denti A L lama nodi U N ara G ascia,Pretendenti;alla;mano;di;una;ragazza,Pretendenti alla mano di una ragazza
327,327,arti;amo;tori;aro,arti S T amo L tori CH I aro O,Artista;molto;richiamato,Artista molto richiamato
328,328,rade;conti,S T rade conti G U E,Strade;contigue,Strade contigue
329,329,stadi;arie;fluidi,B U stadi arie A N D fluidi,Busta;di;ariefluidi,Busta di ariefluidi
330,330,corda;eneide;agli,RI corda R eneide TT agli,Ricordare;nei;dettagli,Ricordare nei dettagli
331,331,osti;oriente;ava;ante,UN osti L oriente R ava G ante,Una;storia;avvincente,Una storia avvincente
332,332,moro;cella;rose,RU moro S cella rose L LO,Rumoroso;cellaroso,Rumoroso cellaroso
333,333,naso;orsa;rete;menta,U naso S orsa F rete menta LE,Una;sorsata;frementelle,Una sorsata frementelle
334,334,gatti;ali,C A gatti ali S A,Cagatti;alsa,Cagatti alsa
335,335,odi;dive;asso,M odi dive ST I asso,Modi;di;vestirsi,Modi di vestirsi
336,336,dama;due;dama;dama,dama SI due dama MO dama,Dassiduo;damamo,Dassiduo damamo
337,337,orci;remo;stie,T orci RA remo L E stie,Torcirame;lestie,Torcirame lestie
338,338,briciola;omo;lista,COR briciola U omo BI lista,Corbi;di;uomobilista,Corbi di uomobilista
339,339,re;moro;tonache,E re moro tonache C O,Eremo;rotonacco,Eremo rotonacco
340,340,unti;pope;setaccio,unti pope R I setaccio SO,Un;tipo;pericoloso,Un tipo pericoloso
341,341,via;limone,GIO via limone LLI,Gioviali;monelli,Gioviali monelli
342,342,nano;nano;nido,U nano MI nano nido NEA,Una;nomina;non;dinea,Una nomina non dinea
343,343,Gange;nate;non;nette,A S Gange nate non nette,Assegnate;nonnette,Assegnate nonnette
344,344,sola;eco;etica,I sola eco etica,Isola;ecoetica,Isola ecoetica
345,345,sonde;nidi;pressa;oui,sonde G nidi STI pressa N oui I,Son;degni;di;stima;per;sonini,Son degni di stima per sonini
346,346,nave;chiama;fante,U nave C chiama D fante,Una;vecchia;dante,Una vecchia dante
347,347,tuba;puledri;colombo,tuba puledri colombo,Tubano;le;colombe,Tubano le colombe
348,348,ore;evo;ocarina,S ore LL evo LT ocarina,Sorelle;volto;carina,Sorelle volto carina
349,349,cuccia;otti,BOC cuccia R otti,Boccuccia;rotti,Boccuccia rotti
350,350,Roma;rana;rive;ali,Roma N Z rana C rive V ali,Romanza;crivellata,Romanza crivellata
351,351,coni;coni;tini,L A coni coni P O tini,Laconici;potentini,Laconici potentini
352,352,sardi;retti,F IS sardi retti V E,Fissar;direttive,Fissar direttive
353,353,cori;gina,F RA cori gina LE,Fra;coriginale,Fra coriginale
354,354,sci;rose;tori,sci OPE rose T tori ALE,Sciopero;settoriate,Sciopero settoriate
355,355,su;leda;crepe,su O leda RI crepe RE,Suole;da;ricreperé,Suole da ricreperé
356,356,ciotola;ami;ore,BO ciotola SI ami N ore,Bocio;tola;siam;inore,Bocio tola' siam inore
357,357,ali;asini;aia,ali N asini A B aia,Alina;sin;abaia,Alina sin abaia
358,358,gente;ape;ante,AR gente RI ape S ante,Argenterìa;pesante,Argenterìa pesante
359,359,punta;mosca;nato,punta NI S mosca TE nato,Puntinis;moscatena,Puntinis moscatena
360,360,arti;remi;are,Q U arti E remi LI T are,Quartiere;militare,Quartiere militare
361,361,est;seduti;tori,G est I seduti LI A tori,Gesti;sedutaliatori,Gesti sedutaliatori
362,362,reni;mensa;fisse;nature,D reni mensa N fisse G nature A,Drenim;ensanfiss;egnat,Drenim ensanfiss egnat
363,363,tre;mori;asso,E S tre mori B asso,Estremo;ribasso,Estremo ribasso
364,364,divo;zia;turandot;osa,divo R zia T turandot P osa TI,Divozirate;turandoti,Divozirate turandoti
365,365,golfi;noce;leste,golfi noce leste,Golfinò;celeste,Golfinò celeste
366,366,frate;libro;etti,I frate L libro N Z etti,I;fratelli;branzetti,I fratelli branzetti
367,367,avo;sai;re,F avo sai M P re SA,Favosai;mpresa,Favosai mpresa
368,368,ila;ora;sud,CH ila V ora sud A,Chi;valora;suda,Chi valora suda
369,369,Ebe;Lete;esche,L Ebe L Lete D esche,Le;belle;destesche,Le belle destesche
370,370,divi;eros,divi R S eros E,Diverse;rose,Diverse rose
371,371,eros;avi;perla;tese;re,eros A L avi TA perla GE N tese re NA,E;rosa;la;vita;per;la;gente;serena,E rosa la vita per la gente serena
372,372,api;ola;era,U N api C ola C AM era,Una;piccola;camera,Una piccola camera
373,373,ovest;ra;dì;damerini,PR ovest ra OR dì N damerini E,Prova;straordinaria,Prova straordinaria
374,374,molo;nana,U molo nana IF,Umo;lona;naif,Umo lona naif
375,375,somali;cugino,R I somali cugino S O,Riso;malizioso,Riso malizioso
376,376,re;epa;eris,re TT epa G eris,Rette;pageri,Rette pageri
377,377,spia;gioie;rotto,O spia S gioie MB rotto,Ospiasgi;oiembrotto,Ospiasgi oiembrotto
378,378,oste;ode;lana,L oste RZ ode L lana VE,Lo;sterzo;della;nave,Lo sterzo della nave
379,379,atessa;così,SC atessa così RCI,Scatena;sorci,Scatena sorci
380,380,olle;giove;celle;olle;giove;celle,C olle gioveProcediamo alla risoluzione del rebus passo per passo:,Collegare;viceversa,Collegare viceversa
381,381,ape;fienile;are,S ape R fienile MI T are,Sapere;fienile,Sapere fienile
382,382,Ava;api;rade;ami;alati,UN Ava ST api ANU rade L ami RIC alati N A,Una;stapi;anurada;l'am;iricana;latina,Una stapi anurada l'am iricana latina
383,383,cane;meno;in;sala,cane S meno D in sala TA,Canesimo;d;insalata,Canesimo d'insalata
384,384,tempio;alunni,tempio RI M U alunni,T;empimu;rialunni,T empimu rialunni
385,385,ali;nodi;etto,CIC ali nodi F etto SO,Cicalino;difettoso,Cicalino difettoso
386,386,oca;lista;stria,V oca lista U stria CO,Vocalisu;striacoco,Vocalisu striacoco
387,387,cappa;vitelli;orse;chino;eco;raggio,S cappa vitelli C orse S A chino N eco raggio SO,Scappatè;vi;corso;sa;chi;non;è;coraggioso,Scappatè vi corso sa chi non è coraggioso
388,388,stro;gioielli,MAE stro T gioielli,Maestro;tgioielli,Maestro tgioielli
389,389,massi;ore;po;abile,massi M ore S po N S abile,Massimo;responsabile,Massimo responsabile
390,390,scala;felici,LO scala S felici,Losca;scalfici,Losca scalfici
391,391,piume;nte;lurido,PRO piume nte lurido TI,Propiumen;teluridoti,Propiumen teluridoti
392,392,grida,MA grida TI,Magri;dati,Magri dati
393,393,embre;nasi;ante,SI embre nasi B I L ante,Siembre;nasibilante,Siembre nasibilante
394,394,codice;rana;leoni,CAL codice rana PO leoni C O,Calco;di;rana;poleonicoco,Calco di rana poleonicoco
395,395,pesci;ante,A pesci A M ante,Ape;sciamante,Ape sciamante
396,396,are;rei;mina,P are rei L LU mina TO,Pareri;illuminato,Pareri illuminato
397,397,lastra;tale,lastra DA STA tale,La;strada;statale,La strada statale
398,398,pale;arpe;mento,pale S arpe NT I mento,Palesare;pentimento,Palesare pentimento
399,399,Erei;est;maso;Udine,VIV Erei N est RE maso LIT Udine,Vivere;in;estrema;solitudine,Vivere in estrema solitudine
400,400,ambi;naso;petto,B ambi naso S petto SA,Bambina;spettacosa,Bambina spettacosa
401,401,ala;rea;con;ferita,UN ala U rea con ferita,Una;laurea;conferita,Una laurea conferita
402,402,Pellico;conto,Pellico LA conto TO,Pellicola;con;toto,Pellicola con toto
403,403,onda;sola;remi;pandolfi,C onda sola remi RA pandolfi SA,Conda;solare;mipandolfi,Conda solare mipandolfi
404,404,anta;unghie;tegole,C anta R unghie N tegole,Cantar;un;ghie n;tole,Cantar un ghie n tole
405,405,are;dio;dio,U S are MO dio dio SI,Usare;modi;odiosi,Usare modi odiosi
406,406,legge;ina;aria,legge OR D ina aria,Legge;ordinaria,Legge ordinaria
407,407,mate;ras;siam;orci,mate ras siam orci,Materassi;a;morci,Materassi a morci
408,408,celle;rei;tema;tic,E C celle rei N MA tema tic A,Eccellere;in;matematica,Eccellere in matematica
409,409,sirene;lazio;isba;eris,sirene L lazio N isba G LI eris,Sir;enlaziona;bisbigli,Sir enlaziona bisbigli
410,410,torre;ostrica;osti,torre N ostrica S C osti,Torrentosci;scoscesi,Torrentosci scoscesi
411,411,tra;ala;scia,tra CCI ala scia TA,Traccia;lasciata,Traccia lasciata
412,412,orto;nei;ami,P orto nei NL ami ERA,Portonei;nl;amiera,Portonei nl amiera
413,413,po;stie;cono;dicon,po stie cono dicon,Posti;econodici,Posti econodici
414,414,rebus;sol,T rebus sol E,Tre;bussole,Tre bussole
415,415,Eva;epigrafi;tende;malata;Udine;agli;mini,Eva NOP epigrafi tende R malata TIT Udine D agli UO mini,E;vano;pigramente;rammalarsi;tutti;d'aglio,E vano pigramente rammalarsi tutti d'aglio
416,416,leggio;mani,NO leggio mani XI,Noleggìo;ma;nixi,Noleggìo ma nixi
417,417,pratica;pratica;avo,PRO pratica ES pratica avo CE,Profezie;pratiche;a;voce,Profezie pratiche a voce
418,418,Agar;grano;la,UN Agar grano F I la,Una;gran;fandonia,Una gran fandonia
419,419,tre;mori;onte,E S tre mori M onte,Estremo;rimonte,Estremo rimonte
420,420,anelli;laurea;more,A anelli laurea SA more,Anell;laureasa,Anell laureasa
421,421,ode;rea;nido,G ode rea N nido RO,Godere;anni;d;oro,Godere anni d'oro
422,422,armi;refe;re,F armi S E refe G U re,Far;misere;figure,Far misere figure
423,423,ribelle;mora;ali,ribelle L O mora T I ali,Ribelle;moratiali,Ribelle moratiali
424,424,arte;ali;ios;rime;la,arte S T ali B E ios E S P rime R la,Artista;libero;es;primierla,Artista libero es primierla
425,425,gi;rodi;orte,gi rodi M orte,Giro;di;morte,Giro di morte
426,426,ave;nani;mori;belli,ave RI nani mori belli ON E,"Ave,;ri;nani,;moribellone","Ave, ri nani, moribellone"
427,427,cravatta;ore;dodo,A cravatta ore A dodo R,Acrav;attatore,Acrav attatore
428,428,Po;litri;ali,Po P O litri B ali,Popoli;tribali,Popoli tribali
429,429,velo;anelli;ica,velo CIT anelli P ica,Velocità;nell';epica,Velocità nell'epica
430,430,oboe;letto,PR oboe letto RE,Probe;lettore,Probe lettore
431,431,navi;oca;saloni,U navi T oca saloni,Un;avito;casale,Un avito casale
432,432,avo;some,F avo some N U,Favosome;numi,Favosome numi
433,433,erede;rosa;su;cera,P erede MU rosa su O cera,Peredemu;rosaceo,Peredemu rosaceo
434,434,arpa;che;legge;re;agli;gatti;mese;nodi;etto,D arpa C che legge re agli A gatti C O mese G nodi A F F etto,Dar;parche;leggere;agli;attic;omes;egno;di;affetto,Dar parche leggere agli attic omes egno di affetto
435,435,porta;mano,UN OS porta R mano,Uno;sport;amano,Uno sport amano
436,436,ave;tempi;oneglia;damerini,ave RE tempi S M oneglia F F damerini,Avere;tempismo;negli;affari,Avere tempismo negli affari
437,437,armi;alettone,armi S T R alettone,Armistrare;lettone,Armistrare lettone
438,438,porta;testa;fedi;tori,IM porta N testa F fedi tori A L E,Importante;stafe;ditoriale,Importante stafe ditoriale
439,439,campioni;anelli,D E campioni O PI anelli,Decampio;niopiane,Decampio niopiane
440,440,con;orda,CI con L orda,Cicon;lorda,Cicon lorda
441,441,salone;temi,IN salone temi S TE,Insaloni;teste,Insaloni teste
442,442,posate;urrà,posate A T R urrà,Posa;tratturo,Posa tratturo
443,443,oste;nero;redi;rita,S oste nero P E redi CA rita,Sostenere;perdi;ca;rita,Sostenere perdi carita
444,444,ruota;oste;ore,ruota P oste R I ore,Ruotap;ostricore,Ruotap ostricore
445,445,fori;tela;macchie;denti,E U fori tela RSO macchie M P U denti,Euforia;te;la rosa;macchiempu,Euforia te la rosa macchiempu
446,446,dardi;ari;ambi;odi;ari,dardi N ari I N C ambi odi DO L L ari,Dar;dinari;in;cambio;di;dollari,Dar dinari in cambio di dollari
447,447,mari;lana,mari E L lana VA,Marielle;lava,Marielle lava
448,448,oca;ulivo;ari,V oca B ulivo LG ari,Vocaboli;volgari,Vocaboli volgari
449,449,tori;edu;altri;tori,S tori edu altri tori T MO,Storie;due;altri;torto,Storie due altri torto
450,450,tra;mesti;mola,tra mesti mola NTI,Trame;stimolanti,Trame stimolanti
451,451,odi;odi;ore,odi AT odi TT AT ore,Odiato;dittatore,Odiato dittatore
452,452,espresso;fico d'india;etto,espresso O NE fico d'india L etto,Espressione;di;fiducia,Espressione di fiducia
453,453,ara;rea;di;chino,B ara rea di chino,Barar;e;adichino,Barare a dichino
454,454,seta;teli;nata,DIS seta N teli MO nata,Dissetante;limonata,Dissetante limonata
455,455,Muti;Creta;tori,TE Muti SSI Creta T TA tori,Temutissime;creattate,Temutissime creattate
456,456,pi;stelle;ami;are,pi stelle N ami LIT are,Pistellare;namitare,Pistellare namitare
457,457,arco;somme,COL arco N somme,Colar;consomme,Colar consomme
458,458,RO;fon;forse;De Sanctis,P RO fon forse T De Sanctis N E,Profonforse;tesine,Profonforse tesine
459,459,mandrie;area;sai,mandrie T IC area S sai,Mandriae;saica,Mandriae saica
460,460,pesca;Frodo,pesca D I Frodo,Pesca;di;Frodo,Pesca di Frodo
461,461,balene;fan,C A balene fan D E,Cabale;nefande,Cabale nefande
462,462,esca;bomba,FR esca NO bomba,Fresca;nobomba,Fresca nobomba
463,463,Capena;arpa;etti,Capena NT arpa L etti,Capenta;rpaletti,Capenta rpaletti
464,464,dee;aedo,O N dee L E aedo,Onde;leggere,Onde leggere
465,465,fiat;edili;etti;mela,fiat R edili B R etti D O mela,Fiatre;di;brettidom;e;lamé,Fiatre di brettidom e' lamé
466,466,rigo;some;fante,rigo RO some T O fante,Rigoroso;metodo,Rigoroso metodo
467,467,per;dì;fieri,O per A dì AL fieri,Opera;di;alfieri,Opera di alfieri
468,468,vene;ali,vene ZI ali DO,Venezia;lido,Venezia lido
469,469,orma;lepre;dado,F orma lepre A V dado,Formale;prevadado,Formale prevadado
470,470,oglio;soma,RIG oglio soma IS,Rigogliosi;mais,Rigogliosi mais
471,471,reno;api;ocra;via;va;via,T reno R api D ocra CO via va RSA via,Treno;rapido;cracoviа;varsavia,Treno rapido Cracovia - Varsavia
472,472,anca;tola,SFI anca N tola,Sfiancante;tola,Sfiancante tola
473,473,else;re;re,B else C re TA I re,Bel;cercatore,Bel cercatore
474,474,casco;ipsilon,NU casco ipsilon TA,Nuca;scopilta,Nuca scopilta
475,475,mini;riparo;giorno,mini ST riparo giorno ATI,Ministri;parogiati,Ministri parogiati
476,476,volte;pere,volte A M pere,Volt;a;mpere,Volt a mpere
477,477,capovoga;ariete,capovoga TR ariete SI,Capovoltra;risi,Capovoltra risi
478,478,fari;eva;arrow;oli,A F fari CH eva NNO arrow T oli,Affari;che;vanno;a;rotoli,Affari che vanno a rotoli
479,479,leggio;est,leggio N est E,Leggi;oneste,Leggi oneste
480,480,orsi;re;rovere,C orsi DI re CU rovere,Corsi;di;recupero,Corsi di recupero
481,481,bossi;noè;etti,bossi S T noè S S etti,Bossiste;noesseti,Bossiste noesseti
482,482,rocca;divi;dei;aste;mani,B rocca divi N O dei C aste L L I RO mani,Brocca;di;vino;dei;castelli;romani,Brocca di vino dei castelli romani
483,483,coltelli;aria;colta,coltelli C aria S colta TA,Coltel;lariascolta,Coltel lariascolta
484,484,dono;assi;nati,MAS dono PP assi O nati,Massi;di;appassionati,Massi di appassionati
485,485,unte;mari;armadio,unte mari armadio,Un;tema;riarmio,Un tema riarmio
486,486,mani;edison;est,mani E R edison est E,Maniere;disoneste,Maniere disoneste
487,487,avi;avi;eva,L avi T avi EN eva,La;vita;vien;e;va,La vita vien e va
488,488,dio;semina,O dio semina C CE,Odioso;eminacce,Odioso eminacce
489,489,entrate;rea;collare,R I entrate rea D E collare,Rientrate;a;decollare,Rientrate a decollare
490,490,lame;da;vita,lame da A O R vita,La;meda;orvita,La meda orvita
491,491,meli;losco;laurenti,meli C O losco N laurenti,Melicolo;sconlaurenti,Melicolo sconlaurenti
492,492,mani;vitelli;ritor,mani E vitelli S ritor NUE,Maniere;vitellesnue,Maniere vitellesnue
493,493,cipro;odi;ala,RE cipro C odi S ala,Reciproci;disastri,Reciproci disastri
494,494,esca;osti;lista;Talia,F esca S osti lista I Talia NO,Fescos;tilista i;taliano,Fescos tilista italiano
495,495,Risi;avi;arieti,Risi C A T avi T arieti A,Risicate;avariata,Risicate avariata
496,496,arti;perle;oli,P arti RE perle oli E,Partire;per;l;olio,Partire per l'olio
497,497,traccia;panna,MA traccia P panna TI,Matracci;appannati,Matracci appannati
498,498,fra;sega;ante,fra sega L ante,Frase;galante,Frase galante
499,499,tra;rive;ali,S tra T rive RB ali,Strative,Strative ربali
500,500,ed;lesena;tori,S ed I lesena tori O,Sedile;senatorio,Sedile senatorio
501,501,pronti;mendichi;belli,pronti mendichi R I belli,Prontime;ndich;iribelli,Prontime ndich iribelli
502,502,colt;ara;nana,colt I V ara nana S,Coltivara;nanas,Coltivara nanas
503,503,alberi;esattore;storie;ape;are,S C I alberi SP esattore D A storie N Z ape N S are,Scialle;rispetto;dast;orien;zansare,Scialle rispetto dast orien zansare
504,504,chiave;tale;di;mostri,"chiave RO, tale NTO LO di mostri",Chi;è;tale;ntolodiì;di;mostrimi,Chi è tale ntolodiì di mostrimi
505,505,fa;azione;punta,fa C azione O M punta,Fac;ompunta,Fac ompunta
506,506,sella;pini;lati;dì;ore;dì;etto,OS sella pini MA lati dì CU ore E dì P etto,Ossellapini;mal;a;tidìcu;or;edìpe;t;to;retto,Ossellapini mal a tidìcu or edìpe t to retto
